ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.B,Berkshire Hathaway CL B,9.41,271600,135906000.0,500.39,Reduce 2.60%
GOOG,Alphabet Inc. CL C,6.56,268100,94728000.0,353.33,Reduce 17.95%
DHR,Danaher Corp.,6.46,489500,93240000.0,190.48,Add 2.46%
V,Visa Inc.,6.3,265330,91032000.0,343.09,
MA,Mastercard Inc.,5.17,145350,74652000.0,513.6,Reduce 1.12%
AON,Aon Plc,4.91,213860,70935000.0,331.69,
VMC,Vulcan Materials,4.16,203800,60123000.0,295.01,Reduce 4.86%
META,Meta Platforms Inc.,4.02,102960,57996000.0,563.29,Reduce 2.60%
TMO,Thermo Fisher Scientific,4.0,115200,57757000.0,501.36,Reduce 4.79%
IEX,IDEX Corp.,3.97,252400,57282000.0,226.95,Reduce 4.50%
MSFT,Microsoft Corp.,3.96,153200,57147000.0,373.02,Reduce 9.59%
HEI.A,HEICO Corp. CL A,3.65,204479,52737000.0,257.91,Add 8.20%
AMZN,Amazon.com Inc.,3.59,217500,51839000.0,238.34,Reduce 2.25%
TECH,Bio-Techne Corp.,2.66,543200,38377000.0,70.65,Reduce 16.84%
SIRI,SiriusXM Holdings Inc,2.43,1188000,35094000.0,29.54,Reduce 8.12%
ADI,Analog Devices,2.34,85225,33849000.0,397.17,Reduce 19.86%
EFX,Equifax Inc.,2.11,191980,30471000.0,158.72,Add 2.33%
LH,Labcorp Holdings Inc.,1.92,99050,27734000.0,280.0,
MLM,Martin Marietta,1.89,47370,27318000.0,576.69,Add 19.09%
GPN,Global Payments Inc.,1.76,350000,25396000.0,72.56,Add 4.48%
TXN,Texas Instruments,1.61,77900,23220000.0,298.07,Reduce 51.34%
LBRDK,OLD- Liberty Broadband Corp. CL C,1.33,576000,19158000.0,33.26,
IDXX,IDEXX Laboratories,1.29,35300,18583000.0,526.43,
ACIW,ACI Worldwide Inc.,1.28,367700,18492000.0,50.29,
PRM,Perimeter Solutions SA,1.11,450817,16072000.0,35.65,Reduce 11.50%
MELI,Mercadolibre Inc.,1.08,9200,15616000.0,1697.39,Add 15.00%
ACN,Accenture,1.03,119700,14895000.0,124.44,Reduce 29.88%
IR,Ingersoll Rand Inc.,0.92,161670,13255000.0,81.99,Add 21.37%
CSGP,CoStar Group Inc.,0.83,423181,11984000.0,28.32,Reduce 18.15%
EEFT,Euronet Worldwide Inc.,0.81,160000,11710000.0,73.19,
ASML,ASML Holding NV,0.76,5500,10942000.0,1989.45,
LKQ,LKQ Corp.,0.74,408000,10743000.0,26.33,
NFLX,Netflix Inc.,0.73,147200,10510000.0,71.4,Buy
TSM,Taiwan Semiconductor S.A.,0.66,20000,9551000.0,477.55,
COF,Capital One Financial,0.56,40000,8025000.0,200.63,Buy
ORCL,Oracle Corp.,0.56,55000,8060000.0,146.55,
CRM,Salesforce.com,0.53,49300,7723000.0,156.65,Reduce 39.51%
NVDA,NVIDIA Corp.,0.48,35000,7003000.0,200.09,
VLTO,Veralto Corp.,0.48,77500,6873000.0,88.68,Add 93.75%
RGEN,Repligen Corp.,0.39,40800,5567000.0,136.45,Add 60.00%
LBRDA,OLD- Liberty Broadband Corp. CL A,0.29,123750,4118000.0,33.28,Reduce 4.81%
LIN,Linde plc,0.26,7100,3684000.0,518.87,Reduce 1.39%
MTD,Mettler-Toledo International Inc.,0.23,2550,3258000.0,1277.65,Buy
POOL,Pool Corp.,0.22,15000,3224000.0,214.93,
SPGI,S&P Global Inc.,0.2,7150,2912000.0,407.27,Add 1.42%
APH,Amphenol Corp.,0.11,9200,1622000.0,176.3,
FERG,Ferguson Enterprises Inc.,0.09,5200,1234000.0,237.31,
FTV,Fortive Corp.,0.09,21750,1329000.0,61.1,Reduce 3.33%
CMCSA,Comcast Corp.,0.08,47000,1154000.0,24.55,
CHTR,Charter Communications,0.01,650,92000.0,141.54,
