ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.B,Berkshire Hathaway CL B,8.55,286850,144185000.0,502.65,
DHR,Danaher Corp.,6.98,513950,117653000.0,228.92,Reduce 2.47%
GOOG,Alphabet Inc. CL C,6.47,347900,109171000.0,313.8,Reduce 21.04%
V,Visa Inc.,5.63,270580,94895000.0,350.71,
MA,Mastercard Inc.,5.28,155900,89000000.0,570.88,
TMO,Thermo Fisher Scientific,4.64,134950,78197000.0,579.45,Reduce 10.30%
AON,Aon Plc,4.58,218735,77187000.0,352.88,Add 2.48%
META,Meta Platforms Inc.,4.25,108710,71758000.0,660.09,
MSFT,Microsoft Corp.,4.19,145975,70596000.0,483.62,Reduce 5.20%
IEX,IDEX Corp.,4.13,391475,69659000.0,177.94,Reduce 3.69%
VMC,Vulcan Materials,3.55,210200,59953000.0,285.22,Reduce 1.18%
AMZN,Amazon.com Inc.,3.05,222500,51357000.0,230.82,
CSGP,CoStar Group Inc.,2.87,719850,48403000.0,67.24,
TECH,Bio-Techne Corp.,2.8,802950,47221000.0,58.81,Add 0.10%
EFX,Equifax Inc.,2.76,214880,46625000.0,216.98,Add 0.13%
ACN,Accenture,2.56,160900,43169000.0,268.3,Add 0.22%
HEI.A,HEICO Corp. CL A,2.44,162779,41090000.0,252.43,
GPN,Global Payments Inc.,2.32,505000,39087000.0,77.4,Reduce 8.18%
ADI,Analog Devices,2.14,132800,36015000.0,271.2,Reduce 4.67%
ODFL,Old Dominion Freight Line,1.94,208800,32740000.0,156.8,Add 0.14%
LBRDK,Liberty Broadband Corp. CL C,1.88,651000,31639000.0,48.6,Add 30.07%
TXN,Texas Instruments,1.7,165100,28643000.0,173.49,Add 0.32%
SIRI,SiriusXM Holdings Inc,1.64,1384000,27673000.0,19.99,
MLM,Martin Marietta,1.52,41275,25700000.0,622.65,
LH,Labcorp Holdings Inc.,1.48,99750,25025000.0,250.88,Reduce 28.62%
IDXX,IDEXX Laboratories,1.42,35300,23882000.0,676.54,Reduce 37.85%
CRM,Salesforce.com,1.37,87500,23180000.0,264.91,
ACIW,ACI Worldwide Inc.,1.04,367700,17580000.0,47.81,Add 0.25%
ROP,Roper Technologies Inc.,0.96,36550,16270000.0,445.14,Add 16.31%
PRM,Perimeter Solutions SA,0.83,509400,14024000.0,27.53,Reduce 31.62%
ORCL,Oracle Corp.,0.81,70000,13644000.0,194.91,
LKQ,LKQ Corp.,0.79,441000,13318000.0,30.2,Reduce 17.42%
EEFT,Euronet Worldwide Inc.,0.72,160000,12178000.0,76.11,Buy
CDW,CDW Corp.,0.45,56250,7661000.0,136.2,Add 57.78%
MELI,Mercadolibre Inc.,0.44,3700,7453000.0,2014.32,
LBRDA,Liberty Broadband Corp. CL A,0.4,140000,6759000.0,48.28,
IT,Gartner Inc.,0.37,24425,6162000.0,252.28,Reduce 77.25%
SPGI,S&P Global Inc.,0.22,7140,3731000.0,522.55,
VLTO,Veralto Corp.,0.22,38000,3792000.0,99.79,Add 1.33%
LIN,Linde plc,0.18,7200,3070000.0,426.39,Add 4.35%
CMCSA,Comcast Corp.,0.15,85000,2541000.0,29.89,Reduce 81.17%
FTV,Fortive Corp.,0.15,45400,2507000.0,55.22,Reduce 2.16%
DEO,Diageo ADR,0.12,23800,2053000.0,86.26,Reduce 15.90%
CHTR,Charter Communications,0.01,650,136000.0,209.23,Reduce 99.37%
