ticker,issuer,portfolio_pct,shares,value,reported_price,activity
HCC,Warrior Met Coal Inc.,43.32,1744050,141547000.0,81.16,Reduce 3.69%
RIG,Transocean Ltd.,30.53,20398659,99749000.0,4.89,Add 0.03%
AMR,Alpha Metallurgical Resources Inc.,26.11,517194,85306000.0,164.94,Reduce 10.79%
KSPI,Jsc Kaspi.kz ADR,0.04,1702,147000.0,86.37,Buy
