ticker,issuer,portfolio_pct,shares,value,reported_price,activity
SNX,SYNNEX Corp.,12.75,3053644,515180000.0,168.71,Reduce 3.46%
OMF,OneMain Holdings,10.2,7703307,412050000.0,53.49,Reduce 0.46%
ICLR,ICON plc,8.21,2996811,331627000.0,110.66,Buy
ELV,Elevance Health Inc.,8.13,1122308,328556000.0,292.75,Reduce 10.34%
AN,AutoNation Inc.,7.48,1547728,302209000.0,195.26,Reduce 0.32%
SLM,SLM Corp.,7.2,13584368,290841000.0,21.41,Add 5.86%
MRP,Millrose Properties,5.9,8515897,238445000.0,28.0,Reduce 0.98%
PRI,Primerica Inc.,5.45,879323,220253000.0,250.48,Add 12.72%
LEN,Lennar Corp.,5.18,2410050,209289000.0,86.84,Reduce 0.06%
BLDR,Builders FirstSource Inc.,4.83,2372292,195311000.0,82.33,Reduce 0.29%
MPLX,MPLX LP,4.6,3253524,185679000.0,57.07,Reduce 27.28%
COF,Capital One Financial,4.53,1004304,183215000.0,182.43,Reduce 0.45%
RYAAY,Ryanair Holdings PLC,4.35,3039376,175676000.0,57.8,Reduce 0.57%
FNF,Fidelity National Financial Inc.,4.02,3502213,162433000.0,46.38,Reduce 0.48%
FG,F&G Annuities & Life Inc.,3.35,5353141,135542000.0,25.32,Reduce 0.44%
DHI,D.R. Horton,2.36,693561,95170000.0,137.22,Reduce 1.18%
AM,Antero Midstream Corp.,1.04,1839879,41949000.0,22.8,Reduce 0.44%
GOOGL,Alphabet Inc.,0.14,20258,5825000.0,287.54,
JPM,JPMorgan Chase & Co.,0.04,5643,1660000.0,294.17,
SUNB,Sunbelt Rentals Holdings Inc,0.04,23762,1547000.0,65.1,Buy
GOOG,Alphabet Inc. CL C,0.03,3790,1087000.0,286.81,
BAC,Bank of America Corp.,0.02,14532,708000.0,48.72,Reduce 45.23%
CMCSA,Comcast Corp.,0.02,31094,893000.0,28.72,
HCA,HCA Healthcare Inc.,0.02,1333,631000.0,473.37,Reduce 66.02%
MSFT,Microsoft Corp.,0.02,2025,750000.0,370.37,Add 285.71%
AMAT,Applied Materials,0.01,961,328000.0,341.31,
AMZN,Amazon.com Inc.,0.01,1400,292000.0,208.57,
APO,Apollo Global Management,0.01,4500,501000.0,111.33,Buy
ARES,Ares Management LP,0.01,5000,546000.0,109.2,Buy
ET,Energy Transfer LP,0.01,15000,290000.0,19.33,Buy
FAF,First Amer'n Corp.,0.01,5000,301000.0,60.2,Buy
MA,Mastercard Inc.,0.01,422,211000.0,500.0,
MAR,Marriott Int'l.,0.01,1194,391000.0,327.47,
MCO,Moody's Corp.,0.01,471,205000.0,435.24,
META,Meta Platforms Inc.,0.01,373,213000.0,571.05,Add 10.36%
PGR,Progressive Corp.,0.01,1789,355000.0,198.43,Add 2.46%
