ticker,issuer,portfolio_pct,shares,value,reported_price,activity
CVNA,Carvana Co.,81.67,22706455,1427691000.0,62.88,Reduce 1.49%
HGV,Hilton Grand Vacations Inc.,11.73,5239891,204985000.0,39.12,Reduce 1.46%
COF,Capital One Financial,6.01,575548,104997000.0,182.43,Reduce 1.47%
CDLX,Cardlytics Inc.,0.31,519806,5458000.0,10.5,
SWIM,Latham Group Inc,0.29,928545,4986000.0,5.37,Reduce 1.47%
