ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.A,Berkshire Hathaway CL A,29.73,86,64401000.0,748848.84,
GOOG,Alphabet Inc. CL C,11.81,72390,25578000.0,353.34,
SYF,Synchrony Financial,7.84,223202,16975000.0,76.05,
OXY,Occidental Petroleum,7.02,313000,15202000.0,48.57,
SIRI,SiriusXM Holdings Inc,5.59,409589,12099000.0,29.54,
AAPL,Apple Inc.,5.34,40000,11574000.0,289.35,Reduce 9.09%
ALLY,Ally Financial Inc.,4.78,225525,10363000.0,45.95,
STLA,Stellantis N.V.,3.69,1394194,8003000.0,5.74,
JEF,Jefferies Financial Group Inc.,3.44,149237,7459000.0,49.98,
PYPL,PayPal Holdings Inc.,3.34,167400,7228000.0,43.18,
WFC,Wells Fargo,2.27,59542,4921000.0,82.65,
C,Citigroup Inc.,2.11,32695,4576000.0,139.96,
BABA,Alibaba Group Holdings,1.86,41900,4022000.0,95.99,
GM,General Motors,1.85,52000,4008000.0,77.08,
BAC,Bank of America Corp.,1.32,50000,2849000.0,56.98,
CASH,Meta Financial Group Inc.,1.1,27389,2384000.0,87.04,
POOL,Pool Corp.,1.06,10636,2286000.0,214.93,
MBI,MBIA Inc.,0.97,321000,2093000.0,6.52,
KHC,Kraft Heinz Co.,0.76,69500,1642000.0,23.63,
BRK.B,Berkshire Hathaway CL B,0.72,3100,1551000.0,500.32,
AGO,Assured Guaranty Ltd.,0.63,16990,1362000.0,80.16,
CYD,China Yuchai Intl Ltd.,0.51,23364,1108000.0,47.42,
MEOH,Methanex Corp.,0.43,20000,924000.0,46.2,
MCO,Moody's Corp.,0.31,1500,679000.0,452.67,
ATKR,Atkore International Group Inc.,0.3,8400,639000.0,76.07,
MGA,Magna International Inc.,0.3,10000,657000.0,65.7,
HPQ,HP Inc.,0.27,26500,581000.0,21.92,
IMO,Imperial Oil Ltd.,0.26,5000,561000.0,112.2,
LPX,Louisiana-Pacific Corp.,0.21,5886,463000.0,78.66,
RYAAY,Ryanair Holdings PLC,0.18,5937,384000.0,64.68,
VTS,Vitesse Energy Inc.,0.01,1293,20000.0,15.47,Buy
