ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GOOG,Alphabet Inc. CL C,6.88,2749860,862906000.0,313.8,
BRK.A,Berkshire Hathaway CL A,6.7,1114,840847000.0,754799.82,
BRK.B,Berkshire Hathaway CL B,6.14,1531971,770045000.0,502.65,
BN,Brookfield Corp.,4.78,13073609,599948000.0,45.89,Reduce 0.00%
AMZN,Amazon.com Inc.,3.74,2030760,468740000.0,230.82,
DE,Deere & Co.,3.26,877900,408724000.0,465.57,
V,Visa Inc.,2.79,999285,350460000.0,350.71,
AAPL,Apple Inc.,2.66,1227290,333651000.0,271.86,
GS,Goldman Sachs Group,2.52,359360,315877000.0,879.0,
HD,Home Depot,2.52,920000,316572000.0,344.1,
ADI,Analog Devices,2.21,1023245,277504000.0,271.2,Reduce 12.37%
MSFT,Microsoft Corp.,2.07,535680,259066000.0,483.62,Add 0.68%
BLK,BlackRock Inc.,1.88,220200,235689000.0,1070.34,
DIS,Walt Disney Co.,1.84,2031665,231143000.0,113.77,
LPLA,LPL Financial Holdings Inc.,1.59,559951,199998000.0,357.17,Add 1.20%
WSO,Watsco Inc.,1.55,577669,194645000.0,336.95,Add 2.21%
BX,Blackstone Group,1.51,1229000,189438000.0,154.14,
CAT,Caterpillar Inc.,1.5,328650,188273000.0,572.87,
KKR,KKR & Co. L.P.,1.48,1451800,185076000.0,127.48,
AXP,American Express,1.44,488500,180721000.0,369.95,Add 0.88%
GOOGL,Alphabet Inc.,1.43,572000,179036000.0,313.0,
LOW,Lowe's Cos.,1.41,734480,177127000.0,241.16,Add 1.07%
PGR,Progressive Corp.,1.37,753750,171644000.0,227.72,
META,Meta Platforms Inc.,1.31,248303,163903000.0,660.09,Reduce 11.41%
RLI,RLI Corp.,1.22,2394544,153203000.0,63.98,
APO,Apollo Global Management,1.17,1012500,146569000.0,144.76,
NVO,Novo Nordisk A S,1.16,2869774,146014000.0,50.88,Add 21.16%
FNV,Franco Nevada Corp.,1.13,683500,141676000.0,207.28,Add 12.88%
MRSH,Marsh,1.13,761750,141320000.0,185.52,Add 0.89%
SCHW,Charles Schwab Corp.,1.1,1375800,137456000.0,99.91,Add 0.81%
GD,General Dynamics,1.05,391000,131634000.0,336.66,
JNJ,Johnson & Johnson,1.01,610800,126405000.0,206.95,
TXN,Texas Instruments,1.0,724000,125607000.0,173.49,
