ticker,issuer,portfolio_pct,shares,value,reported_price,activity
HCC,Warrior Met Coal Inc.,9.35,583320,51431000.0,88.17,Reduce 9.13%
TDW,Tidewater Inc.,8.01,873071,44099000.0,50.51,Reduce 0.18%
BCC,Boise Cascade Company,5.75,429999,31648000.0,73.6,Add 57.10%
VAL,Valaris plc,5.35,584373,29452000.0,50.4,Reduce 0.21%
BN,Brookfield Corp.,4.57,548119,25153000.0,45.89,Reduce 3.39%
CBRE,CBRE Group,4.29,146835,23610000.0,160.79,Reduce 5.07%
FPH,Five Point Holdings LLC,4.18,4113917,22997000.0,5.59,
PLD,Prologis Inc.,3.37,145451,18568000.0,127.66,Add 0.04%
ROG,Rogers Corp.,3.32,199474,18266000.0,91.57,Add 0.05%
LEN.B,Lennar Corp. CL B,2.56,148008,14079000.0,95.12,Add 0.11%
DB,Deutsche Bank AG,2.36,337193,13002000.0,38.56,Buy
UHAL.B,U Haul Holding Co Non Voting,2.2,259246,12117000.0,46.74,Add 0.01%
SUI,Sun Communities Inc.,2.18,96922,12010000.0,123.91,Add 0.14%
PHM,PulteGroup Inc.,2.15,100684,11806000.0,117.26,Add 4.05%
JLL,Jones Lang Lasalle Inc.,2.1,34351,11558000.0,336.47,Reduce 33.45%
DHI,D.R. Horton,2.05,78194,11262000.0,144.03,Add 0.15%
FNF,Fidelity National Financial Inc.,2.04,205320,11208000.0,54.59,Add 73.04%
KALU,Kaiser Aluminum Corp.,1.78,85363,9805000.0,114.86,Reduce 4.66%
COLL,Collegium Pharmaceutical Inc.,1.71,203401,9417000.0,46.3,
SUPN,Supernus Pharmaceuticals,1.71,189493,9418000.0,49.7,
ECPG,Encore Capital Group Inc.,1.69,171022,9295000.0,54.35,
UMBF,UMB Financial Corp.,1.64,78245,9001000.0,115.04,Reduce 19.76%
SKY,Skyline Champion Corp.,1.63,106409,8992000.0,84.5,
AMH,American Homes 4 Rent,1.62,278512,8940000.0,32.1,Add 45.77%
MYRG,MYR Group Inc.,1.41,35554,7769000.0,218.51,
PRA,ProAssurance Corp.,1.29,292990,7079000.0,24.16,Reduce 19.51%
PB,Prosperity Bancshares Inc.,1.28,102168,7061000.0,69.11,
BATRA,Atlanta Braves Holdings Inc. Series A,1.27,164438,6987000.0,42.49,
LXU,LSB Industries Inc.,1.22,789447,6710000.0,8.5,
OSG,Octave Specialty Group Inc.,1.11,782093,6085000.0,7.78,Add 29.62%
FR,First Industrial Realty Trust Inc.,1.09,104728,5998000.0,57.27,Reduce 1.52%
UNF,UniFirst Corp.,1.0,28434,5485000.0,192.9,Add 9.66%
ITIC,Investors Title Co.,0.99,21894,5466000.0,249.66,Add 0.05%
CET,Central Securities Corp.,0.94,101812,5163000.0,50.71,
WCC,WESCO International Inc.,0.9,20295,4965000.0,244.64,Add 1.01%
TPH,TRI Pointe Group,0.89,155855,4905000.0,31.47,
SD,SandRidge Energy Inc.,0.87,330818,4774000.0,14.43,Add 0.04%
ICFI,ICF International Inc.,0.82,52864,4509000.0,85.29,Add 12.42%
RYN,Rayonier Inc.,0.74,188340,4078000.0,21.65,Reduce 13.63%
WY,Weyerhaeuser Co.,0.74,171582,4065000.0,23.69,Add 5.97%
ALG,Alamo Group Inc.,0.73,24009,4030000.0,167.85,Add 61.47%
BXC,BlueLinx Holdings Inc.,0.72,64339,3952000.0,61.42,Add 38.79%
CTLP,Cantaloupe Inc.,0.71,370013,3930000.0,10.62,
PBF,PBF Energy Inc.,0.65,131050,3554000.0,27.12,
SBSI,Southside Bancshares Inc.,0.65,116879,3552000.0,30.39,Reduce 44.19%
OCFC,OceanFirst Financial Corp.,0.63,192807,3461000.0,17.95,Add 18.77%
FSV,Firstservice Corp,0.53,18714,2911000.0,155.55,Buy
FLG,Flagstar Financial Inc.,0.5,217305,2736000.0,12.59,Buy
FRPH,FRP Holdings Inc.,0.44,107429,2448000.0,22.79,Reduce 39.83%
BATRK,Atlanta Braves Holdings Inc. Series C,0.19,26104,1030000.0,39.46,
FG,F&G Annuities & Life Inc.,0.07,12319,380000.0,30.85,Buy
