ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GRBK,Green Brick Partners,19.12,9467383,610173000.0,64.45,
FLR,Fluor Corp.,6.94,4747350,221464000.0,46.65,Reduce 14.55%
CNR,Core Natural Resources Inc.,6.1,1858140,194603000.0,104.73,Reduce 11.54%
BHF,Brighthouse Financial Inc.,5.33,2842100,170185000.0,59.88,Add 1.79%
PCG,PG&E Corp.,3.65,6632852,116539000.0,17.57,Reduce 14.79%
VSNT,Versant Media Group Inc.,3.51,3028615,112119000.0,37.02,Buy
ACHC,Acadia Healthcare Co.,3.31,4518381,105685000.0,23.39,Add 9.64%
VSXY,Victoria's Secret & Co.,3.28,2256889,104630000.0,46.36,Add 29.87%
DHT,DHT Holdings Inc.,3.02,5272770,96333000.0,18.27,Reduce 28.42%
PENN,Penn National Gaming Inc.,2.85,6044440,90848000.0,15.03,
GPK,Graphic Packaging Hldg Co.,2.83,9099980,90454000.0,9.94,Add 8.14%
CNC,Centene Corp.,2.8,2731810,89439000.0,32.74,Add 3.50%
TEVA,Teva Pharmaceutical Industries Ltd.,2.75,2910729,87671000.0,30.12,Reduce 4.84%
CPRI,Capri Holdings Ltd,2.72,4930318,86872000.0,17.62,Add 3.40%
SNX,SYNNEX Corp.,2.54,479530,80901000.0,168.71,Add 748.88%
BKV,Bkv Corporation,2.41,2695543,76877000.0,28.52,Add 109.29%
LBTYA,Liberty Global Ltd CL A,1.88,4963322,60006000.0,12.09,Reduce 0.82%
ROIV,Roivant Sciences Ltd,1.87,2152669,59629000.0,27.7,Add 4.03%
CROX,Crocs Inc.,1.74,669140,55552000.0,83.02,Buy
REZI,Resideo Technologies Inc.,1.66,1574950,53091000.0,33.71,Buy
DECK,Deckers Outdoor,1.51,481398,48183000.0,100.09,Add 61.12%
SPB,Spectrum Brands Holdings Inc.,1.5,650359,47932000.0,73.7,Reduce 2.04%
CNH,CNH Industrial NV,1.44,4188940,46079000.0,11.0,Reduce 27.37%
SLM,SLM Corp.,1.41,2101840,45000000.0,21.41,Buy
HSIC,Henry Schein Inc.,1.38,599300,44168000.0,73.7,Add 27.71%
PTON,Peloton Interactive Inc.,1.36,10113940,43389000.0,4.29,Add 4003.68%
GLD,SPDR Gold Trust,1.34,99611,42862000.0,430.29,Reduce 41.60%
DCH,Dauch Corp.,1.17,6311350,37426000.0,5.93,Buy
PSKY,Paramount Skydance Corp.,1.11,3926080,35414000.0,9.02,Buy
AR,Antero Resources,1.08,808520,34313000.0,42.44,Reduce 20.27%
SLDE,Slide Insurance Holdings Inc,0.95,1686630,30359000.0,18.0,Add 46.68%
SHC,Sotera Health Co,0.93,2065680,29622000.0,14.34,Add 347.82%
STUB,Stubhub Holdings Inc Class A,0.83,4233200,26415000.0,6.24,Buy
VTRS,Viatris Inc.,0.77,1817570,24555000.0,13.51,Buy
CI,Cigna Group,0.74,88400,23581000.0,266.75,Reduce 5.71%
TRIP,TripAdvisor Inc.,0.52,1564696,16680000.0,10.66,Buy
LKFT,Lakefront Biotherapeutics,0.45,482746,14482000.0,30.0,
WFRD,Weatherford International plc,0.43,145721,13782000.0,94.58,Reduce 80.40%
COYA,Coya Therapeutics Inc,0.29,2335540,9202000.0,3.94,Add 15.28%
ZIM,Zim Integrated Shipping Serv,0.29,354526,9341000.0,26.35,Buy
IMVT,Immunovant Inc.,0.07,93520,2323000.0,24.84,Buy
GPRO,GoPro Inc.,0.04,1693860,1304000.0,0.77,
GANX,Gain Therapeutics Inc.,0.03,566130,1099000.0,1.94,
KPLTW,Katapult Holdings WTS 060926,0.0,262227,1000.0,0.0,
NUVB,Nuvation Bio Inc.,0.0,34995,150000.0,4.29,
