ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GRBK,Green Brick Partners,20.82,9467383,593226000.0,62.66,
FLR,Fluor Corp.,7.73,5555900,220181000.0,39.63,Add 0.77%
CNR,Core Natural Resources Inc.,6.52,2100480,185913000.0,88.51,Reduce 2.56%
BHF,Brighthouse Financial Inc.,6.35,2792100,180900000.0,64.79,
GPK,Graphic Packaging Hldg Co.,4.45,8415110,126731000.0,15.06,Add 78.82%
PCG,PG&E Corp.,4.39,7784103,125090000.0,16.07,Add 21.99%
CPRI,Capri Holdings Ltd,4.08,4768007,116340000.0,24.4,Add 77.41%
CNC,Centene Corp.,3.81,2639420,108612000.0,41.15,Add 69.14%
KD,Kyndryl Holdings Inc,3.56,3816353,101363000.0,26.56,Reduce 12.14%
TEVA,Teva Pharmaceutical Industries Ltd.,3.35,3058734,95463000.0,31.21,Reduce 19.05%
VSCO,Victoria's Secret & Co.,3.3,1737869,94140000.0,54.17,Reduce 10.07%
DHT,DHT Holdings Inc.,3.16,7366664,89947000.0,12.21,Reduce 3.34%
PENN,Penn National Gaming Inc.,3.13,6044440,89156000.0,14.75,Reduce 10.71%
GLD,SPDR Gold Trust,2.37,170561,67595000.0,396.31,Reduce 2.59%
ACHC,Acadia Healthcare Co.,2.05,4121203,58480000.0,14.19,Add 150.88%
WFRD,Weatherford International plc,2.04,743620,58196000.0,78.26,Reduce 22.60%
LBTYA,Liberty Global Ltd CL A,1.96,5004432,55749000.0,11.14,Reduce 4.14%
CNH,CNH Industrial NV,1.87,5767540,53177000.0,9.22,Reduce 2.32%
ROIV,Roivant Sciences Ltd,1.58,2069309,44904000.0,21.7,Reduce 9.06%
WBD,Warner Bros. Discovery Inc.,1.55,1533080,44184000.0,28.82,Buy
SPB,Spectrum Brands Holdings Inc.,1.38,663890,39223000.0,59.08,Buy
HSIC,Henry Schein Inc.,1.24,469250,35466000.0,75.58,Buy
AR,Antero Resources,1.23,1014070,34945000.0,34.46,Buy
BKV,Bkv Corporation,1.23,1287943,34968000.0,27.15,Buy
GPN,Global Payments Inc.,1.23,452730,35042000.0,77.4,Buy
DECK,Deckers Outdoor,1.09,298778,30975000.0,103.67,Buy
CI,Cigna Group,0.91,93750,25803000.0,275.23,
SLDE,Slide Insurance Holdings Inc,0.79,1149880,22399000.0,19.48,Buy
PRKS,United Parks and Resorts Inc.,0.73,574620,20859000.0,36.3,Add 21.99%
GLPG,Galapagos NV SP ADR,0.55,482746,15786000.0,32.7,
COYA,Coya Therapeutics Inc,0.41,2025940,11751000.0,5.8,Add 23.05%
SNX,SYNNEX Corp.,0.3,56490,8486000.0,150.22,Add 44.73%
SHC,Sotera Health Co,0.29,461270,8137000.0,17.64,Add 155.44%
GDX,VanEck Vectors Gold Miners ETF,0.2,64960,5572000.0,85.78,Reduce 15.04%
KWEB,Kraneshares Csi China Intern,0.16,131510,4478000.0,34.05,Add 52.26%
GPRO,GoPro Inc.,0.08,1693860,2388000.0,1.41,
GANX,Gain Therapeutics Inc.,0.06,566130,1823000.0,3.22,
PTON,Peloton Interactive Inc.,0.05,246460,1518000.0,6.16,
NUVB,Nuvation Bio Inc.,0.01,34995,314000.0,8.97,
KPLTW,Katapult Holdings WTS 060926,0.0,262227,1000.0,0.0,
NUVB.WS,Nuvation Bio Inc. WTS,0.0,100000,33000.0,0.33,
