ticker,issuer,portfolio_pct,shares,value,reported_price,activity
IEP,Icahn Enterprises,49.12,549400539,4147974000.0,7.55,Add 5.87%
CVI,CVR Energy Inc.,21.21,70418471,1791446000.0,25.44,
SWX,Southwest Gas Holdings Inc.,5.72,6032604,482729000.0,80.02,
UAN,CVR Partners LP,5.05,4164274,426838000.0,102.5,
SATS,EchoStar Corp.,4.32,3354542,364639000.0,108.7,Reduce 22.96%
CTRI,Centuri Holdings Inc,4.29,14336044,361985000.0,25.25,Add 32.16%
IFF,International Flavors & Fragrances Inc.,3.41,4275000,288092000.0,67.39,Reduce 10.00%
JBLU,JetBlue Airways Corp.,1.81,33621735,152979000.0,4.55,
AEP,American Electric Power,1.65,1205300,138983000.0,115.31,
MNRO,Monro Inc.,1.21,5078573,101775000.0,20.04,Add 246.66%
SD,SandRidge Energy Inc.,0.84,4911564,70874000.0,14.43,Add 0.85%
BLCO,Bausch + Lomb Corp,0.71,3500000,59780000.0,17.08,
CZR,Caesars Entertainment,0.68,2440109,57074000.0,23.39,
