ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.A,Berkshire Hathaway CL A,12.34,1460,1048484000.0,718139.73,Reduce 1.88%
GOOG,Alphabet Inc. CL C,11.31,3350337,961078000.0,286.86,Reduce 14.78%
MA,Mastercard Inc.,9.15,1555141,777042000.0,499.66,Reduce 1.95%
PM,Philip Morris Intl.,8.96,4605069,761402000.0,165.34,Reduce 1.97%
HKHHF,Heineken Holding NV,7.57,9101528,643364000.0,70.69,Reduce 1.07%
CFRHF,Compagnie Financiere Richemont SA,7.0,3447287,594389000.0,172.42,Reduce 1.57%
NSRGY,Nestle,6.39,5481714,543238000.0,99.1,Reduce 2.41%
NFLX,Netflix Inc.,6.35,5610666,539466000.0,96.15,Add 12.11%
BRK.B,Berkshire Hathaway CL B,6.26,1110429,532118000.0,479.2,Reduce 1.33%
MLM,Martin Marietta,4.96,715411,421148000.0,588.68,Reduce 1.54%
SUNB,Sunbelt Rentals Holdings Inc,4.65,6067311,394877000.0,65.08,Buy
UBER,Uber Technologies Inc.,4.38,5173404,372123000.0,71.93,Add 0.55%
ERFSF,Eurofins Scientific SE,2.63,3096404,223551000.0,72.2,Buy
PDRDF,Pernod Ricard,2.16,2479656,183480000.0,73.99,Reduce 2.91%
DASH,DoorDash Inc.,1.77,1001195,150329000.0,150.15,Add 7.60%
CMCSA,Comcast Corp.,0.76,2253106,64687000.0,28.71,Reduce 2.05%
BF.A,Brown-Forman Corp. CL A,0.52,1647878,44147000.0,26.79,Reduce 1.21%
JPM,JPMorgan Chase & Co.,0.52,148798,43770000.0,294.16,Reduce 71.86%
XOM,Exxon Mobil Corp.,0.39,193950,32906000.0,169.66,Add 0.48%
V,Visa Inc.,0.33,93812,28354000.0,302.24,Reduce 13.79%
BF.B,Brown-Forman Corp.,0.21,659694,17442000.0,26.44,Reduce 6.85%
BUDFF,Anheuser Busch Inbev SA NV,0.15,184010,12662000.0,68.81,Reduce 30.70%
MO,Altria Group Inc.,0.13,164461,10853000.0,65.99,Reduce 0.19%
MKL,Markel Group Inc.,0.11,4954,9482000.0,1914.01,Reduce 21.10%
CR,Crane Co,0.09,46626,7973000.0,171.0,Reduce 14.29%
UNP,Union Pacific,0.08,27638,6706000.0,242.64,Add 10.62%
COST,Costco Co.,0.05,4624,4607000.0,996.32,
DOV,Dover Corp.,0.05,19126,3987000.0,208.46,Reduce 2.05%
GOOGL,Alphabet Inc.,0.04,11610,3339000.0,287.6,Reduce 22.16%
ABBV,AbbVie Inc.,0.03,12410,2699000.0,217.49,
COCXF,Lindt & Spruengli AG,0.03,15,2132000.0,142133.33,
AKBLF,Alk Abello A s,0.02,50000,1559000.0,31.18,Add 42.86%
AXP,American Express,0.02,6485,1962000.0,302.54,Reduce 46.67%
DLG.MI,De'Longhi SPA,0.02,39000,1347000.0,34.54,Add 10.64%
