ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AAPL,Apple Inc.,21.99,227917808,57843261000.0,253.79,
AXP,American Express,17.43,151610700,45859204000.0,302.48,
KO,Coca Cola Co.,11.56,400000000,30420000000.0,76.05,
BAC,Bank of America Corp.,9.52,513624165,25039178000.0,48.75,Reduce 0.71%
CVX,Chevron Corp.,6.64,84375856,17457365000.0,206.9,Reduce 35.17%
OXY,Occidental Petroleum,6.55,264941431,17221193000.0,65.0,
GOOGL,Alphabet Inc.,5.93,54249798,15600072000.0,287.56,Add 203.99%
CB,Chubb Limited,4.24,34249183,11162836000.0,325.93,
MCO,Moody's Corp.,4.09,24669778,10762191000.0,436.25,
KHC,Kraft Heinz Co.,2.78,325634818,7323527000.0,22.49,
DVA,DaVita HealthCare Partners,1.76,30100585,4626159000.0,153.69,Reduce 5.22%
KR,Kroger Co.,1.38,50000000,3618000000.0,72.36,
SIRI,SiriusXM Holdings Inc,1.09,124807117,2880548000.0,23.08,
DAL,Delta Air Lines Inc.,1.01,39809456,2646533000.0,66.48,Buy
VRSN,Verisign Inc.,0.85,8989880,2232726000.0,248.36,
COF,Capital One Financial,0.5,7150000,1304375000.0,182.43,
NYT,New York Times CL A,0.48,15146535,1268219000.0,83.73,Add 199.00%
ALLY,Ally Financial Inc.,0.43,29000000,1137670000.0,39.23,
GOOG,Alphabet Inc. CL C,0.39,3585215,1028455000.0,286.86,Buy
LLYVK,Liberty Media Corp. Series C Live,0.38,10587143,996356000.0,94.11,Reduce 3.03%
LEN,Lennar Corp.,0.33,10099642,877053000.0,86.84,Add 43.24%
NUE,Nucor Corp.,0.25,3907075,660686000.0,169.1,Reduce 39.03%
LLYVA,Liberty Media Corp. Series A Live,0.17,4986588,456971000.0,91.64,
LPX,Louisiana-Pacific Corp.,0.16,5664793,412114000.0,72.75,
STZ,Constellation Brands,0.04,632890,94934000.0,150.0,Reduce 95.13%
NVR,NVR Inc.,0.03,11112,73226000.0,6589.81,
M,Macy's Inc.,0.02,3038355,54964000.0,18.09,Buy
JEF,Jefferies Financial Group Inc.,0.01,433558,17893000.0,41.27,
LEN.B,Lennar Corp. CL B,0.01,237703,19996000.0,84.12,Add 31.34%
