ticker,issuer,portfolio_pct,shares,value,reported_price,activity
RBC,RBC Bearings Inc.,12.72,2275636,1235943000.0,543.12,Reduce 2.95%
DASH,DoorDash Inc.,6.61,4276006,642042000.0,150.15,Add 19.48%
MELI,Mercadolibre Inc.,6.24,350845,606618000.0,1729.02,Add 13.94%
APG,APi Group Corp.,6.16,14775236,598693000.0,40.52,Reduce 1.61%
Q,Qnity Electronics Inc.,6.04,5088108,587066000.0,115.38,Add 81.66%
XPO,XPO Logistics,5.88,2935934,571186000.0,194.55,Reduce 25.66%
FERG,Ferguson Enterprises Inc.,5.26,2191975,511300000.0,233.26,Add 40.39%
MDLN,Medline Inc Cl A,3.33,7265853,323330000.0,44.5,Add 5.30%
CVNA,Carvana Co.,3.22,4978705,313041000.0,62.88,Add 7.64%
CLH,Clean Harbors Inc.,3.1,1050973,301345000.0,286.73,Add 25.90%
ULS,Ul Solutions Inc   Class A,2.9,3291516,282116000.0,85.71,Add 28.40%
RKT,Rocket Companies Inc.,2.83,19305725,275107000.0,14.25,Add 10.51%
FOUR,Shift4 Payments Inc. CL A,2.78,6165793,269630000.0,43.73,Reduce 6.68%
VSEC,VSE Corp.,2.67,1404771,259040000.0,184.4,Add 59.77%
AFRM,Affirm Holdings Inc.,2.66,5649434,258857000.0,45.82,Add 53.47%
IWM,iShares Russell 2000 ETF,2.62,1027614,254848000.0,248.0,Add 961.85%
PRVA,Privia Health Group Inc.,2.56,12087843,248647000.0,20.57,
CPNG,Coupang Inc.,2.5,12866806,242925000.0,18.88,Reduce 47.38%
OPCH,Option Care Health Inc.,2.49,8991254,242045000.0,26.92,
TECH,Bio-Techne Corp.,2.4,4456017,232871000.0,52.26,Add 113.32%
WIX,Wix.com Ltd.,1.89,2041688,183895000.0,90.07,Buy
CRH,CRH plc,1.6,1477777,155344000.0,105.12,Buy
YOU,Clear Secure Inc.,1.48,2971595,143855000.0,48.41,Reduce 14.15%
WRBY,Warby Parker Inc.,1.39,6396513,134775000.0,21.07,Reduce 12.50%
SHOP,Shopify Inc.,1.19,971814,115277000.0,118.62,Reduce 52.44%
ENTG,Entegris Inc.,1.17,971701,113922000.0,117.24,Buy
FN,Fabrinet,1.16,216472,112894000.0,521.52,Buy
AYI,Acuity Brands Inc.,1.03,355729,99682000.0,280.22,Reduce 56.37%
CIGI,Colliers International Group Inc.,0.91,828839,88595000.0,106.89,Reduce 75.40%
AIT,Applied Industrial Tech.,0.81,296601,78694000.0,265.32,Buy
FLS,Flowserve Corp.,0.72,951798,69967000.0,73.51,Buy
GSHD,Goosehead Insurance Inc.,0.69,1562969,66676000.0,42.66,
ANDG,Andersen Group Inc   A,0.47,1670485,45437000.0,27.2,
RBLX,Roblox Corp.,0.38,646429,36562000.0,56.56,Reduce 44.40%
AUR,Aurora Innovation Inc.,0.06,1486036,6122000.0,4.12,Reduce 78.05%
ESAB,ESAB Corp.,0.03,34315,3317000.0,96.66,Buy
XMTR,Xometry Inc.,0.02,55405,2263000.0,40.84,Buy
