ticker,issuer,portfolio_pct,shares,value,reported_price,activity
LOAR,Loar Holdings Inc,39.59,32050240,1836158000.0,57.29,
LAD,Lithia Motors Inc.,13.41,2490534,621936000.0,249.72,
GOOGL,Alphabet Inc.,11.57,1865768,536520000.0,287.56,Reduce 2.65%
SGI,Somnigroup International Inc.,9.24,5798776,428646000.0,73.92,Reduce 0.09%
ABG,Asbury Automotive Group Inc.,9.08,2155492,421205000.0,195.41,
CPNG,Coupang Inc.,5.3,13017964,245779000.0,18.88,
WTW,Willis Towers Watson plc,4.52,720779,209530000.0,290.7,
META,Meta Platforms Inc.,4.01,325155,186031000.0,572.13,
UHAL.B,U Haul Holding Co Non Voting,3.13,3251469,145243000.0,44.67,
NUVB,Nuvation Bio Inc.,0.12,1270504,5450000.0,4.29,Reduce 66.67%
UHAL,U-Haul Holding Co.,0.04,36401,1739000.0,47.77,
