ticker,issuer,portfolio_pct,shares,value,reported_price,activity
NVDA,NVIDIA Corp.,6.44,3174918,553706000.0,174.4,Add 6.31%
AMZN,Amazon.com Inc.,5.61,2318015,482773000.0,208.27,Reduce 2.71%
TSM,Taiwan Semiconductor S.A.,4.86,1237358,418165000.0,337.95,Reduce 25.40%
ASML,ASML Holding NV,3.97,258377,341272000.0,1320.83,Reduce 1.01%
NU,Nu Holdings Ltd,3.75,22444311,322525000.0,14.37,Add 91.59%
AMAT,Applied Materials,3.46,869943,297338000.0,341.79,Reduce 23.10%
MSFT,Microsoft Corp.,3.12,725649,268613000.0,370.17,Reduce 36.93%
BSX,Boston Scientific,3.06,4195089,263242000.0,62.75,Add 42.48%
RTX,RTX Corp.,3.06,1364888,263287000.0,192.9,Reduce 0.29%
AGX,Argan Inc.,2.94,464759,253131000.0,544.65,Add 5.90%
GOOG,Alphabet Inc. CL C,2.91,872697,250342000.0,286.86,Reduce 23.55%
TECH,Bio-Techne Corp.,2.88,4739721,247698000.0,52.26,Add 23.08%
V,Visa Inc.,2.84,806951,243893000.0,302.24,Add 3.87%
NTRA,Natera Inc.,2.72,1171633,234315000.0,199.99,Add 24.11%
COF,Capital One Financial,2.65,1248456,227756000.0,182.43,Reduce 3.70%
LIN,Linde plc,2.46,426111,211249000.0,495.76,Buy
DKS,Dick's Sporting Goods Inc.,2.41,1044903,207194000.0,198.29,Add 25.25%
INFQ,Infleqtion Inc,2.28,19941924,195630000.0,9.81,Buy
SWX,Southwest Gas Holdings Inc.,2.15,2126927,184830000.0,86.9,Add 3.85%
CPT,Camden Property Trust,2.12,1867866,182416000.0,97.66,Add 1.64%
ABT,Abbott Labs,2.1,1758160,180510000.0,102.67,Buy
MNST,Monster Beverage Corp.,2.08,2464909,178607000.0,72.46,Reduce 8.48%
RGEN,Repligen Corp.,2.08,1518805,178946000.0,117.82,Buy
GFL,Gfl Environmental Inc Sub Vt,1.87,3849656,160609000.0,41.72,Reduce 23.37%
DHR,Danaher Corp.,1.81,819679,155411000.0,189.6,Buy
AMD,Advanced Micro Devices,1.6,676572,137635000.0,203.43,Buy
CVNA,Carvana Co.,1.54,2101380,132126000.0,62.88,Reduce 9.01%
INTC,Intel Corp.,1.54,2995488,132191000.0,44.13,Buy
SHW,Sherwin-Williams,1.46,391839,125604000.0,320.55,Add 37.82%
ALAB,Astera Labs Inc,1.22,955356,104707000.0,109.6,Reduce 2.11%
