ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AVGO,Broadcom Inc.,4.84,91137,31542000.0,346.09,Reduce 3.37%
RPRX,Royalty Pharma plc,4.41,744355,28762000.0,38.64,Add 5.90%
PSX,Phillips 66,4.09,206595,26659000.0,129.04,Reduce 1.08%
TXN,Texas Instruments,3.73,140108,24307000.0,173.49,Add 22.56%
CNA,CNA Financial Corp.,3.61,493402,23555000.0,47.74,Reduce 1.83%
CVX,Chevron Corp.,3.38,144448,22015000.0,152.41,Add 10.44%
BX,Blackstone Group,3.3,139547,21510000.0,154.14,Add 1.81%
ABBV,AbbVie Inc.,3.25,92687,21178000.0,228.49,Reduce 8.80%
AMGN,Amgen,3.25,64647,21160000.0,327.32,Reduce 10.87%
PFE,Pfizer Inc.,3.07,803571,20009000.0,24.9,Add 6.72%
PLD,Prologis Inc.,3.07,156755,20011000.0,127.66,Add 4.48%
UNH,United Health Group Inc.,3.0,59153,19527000.0,330.11,Add 3.58%
PEP,PepsiCo Inc.,2.99,135674,19472000.0,143.52,Add 10.64%
OKE,ONEOK Inc.,2.93,259982,19109000.0,73.5,Buy
NEE,NextEra Energy Inc.,2.89,235026,18868000.0,80.28,Reduce 1.43%
MRSH,Marsh,2.78,97677,18121000.0,185.52,Add 39.51%
AMZN,Amazon.com Inc.,2.56,72420,16716000.0,230.82,Reduce 3.45%
MSFT,Microsoft Corp.,2.52,33960,16424000.0,483.63,Reduce 4.42%
GOOGL,Alphabet Inc.,2.27,47278,14798000.0,313.0,Reduce 5.94%
INTU,Intuit Inc.,2.2,21635,14331000.0,662.4,Buy
AAPL,Apple Inc.,2.09,50061,13610000.0,271.87,Reduce 6.27%
JPM,JPMorgan Chase & Co.,1.92,38859,12521000.0,322.22,
CASY,Casey's Gen'l Stores,1.47,17310,9567000.0,552.69,Reduce 3.10%
AXP,American Express,1.38,24275,8981000.0,369.97,Reduce 57.89%
APH,Amphenol Corp.,1.33,64103,8663000.0,135.14,Reduce 21.54%
TSM,Taiwan Semiconductor S.A.,1.26,26974,8197000.0,303.89,Reduce 2.48%
KLAC,KLA Corp.,1.23,6596,8015000.0,1215.13,Reduce 6.56%
TW,Tradeweb Markets Inc.,1.19,72041,7747000.0,107.54,Add 361.36%
VRTX,Vertex Pharmaceuticals,1.08,15466,7012000.0,453.38,Reduce 4.85%
V,Visa Inc.,1.06,19633,6885000.0,350.69,Reduce 2.42%
CEG,Constellation Energy Corp.,1.03,19049,6729000.0,353.25,Reduce 1.50%
CPRT,Copart Inc.,0.96,159824,6257000.0,39.15,Add 12.29%
LZAGY,Lonza Group Ag Unspon ADR,0.96,92924,6244000.0,67.19,Reduce 4.30%
NOW,ServiceNow Inc.,0.95,40629,6224000.0,153.19,Reduce 1.91%
AJG,Arthur J. Gallagher & Co.,0.92,23180,5999000.0,258.8,Reduce 4.95%
ORLY,O'Reilly Automotive,0.88,62868,5734000.0,91.21,Reduce 5.12%
MS,Morgan Stanley,0.85,31138,5528000.0,177.53,Reduce 21.63%
ADBE,Adobe Inc.,0.8,14892,5212000.0,349.99,Reduce 9.05%
CNSWF,Constellation Software Inc.,0.79,2136,5138000.0,2405.43,Reduce 6.60%
VEEV,Veeva Systems Inc.,0.72,21132,4717000.0,223.22,Reduce 3.43%
TYL,Tyler Technologies Inc.,0.65,9399,4267000.0,453.98,Reduce 3.03%
RBC,RBC Bearings Inc.,0.63,9139,4098000.0,448.41,Add 5.52%
VRSK,Verisk Analytics Inc.,0.6,17364,3884000.0,223.68,Reduce 1.22%
MPWR,Monolithic Power Systems,0.59,4249,3851000.0,906.33,Add 7.38%
SHW,Sherwin-Williams,0.58,11635,3770000.0,324.02,Reduce 3.48%
FN,Fabrinet,0.48,6823,3106000.0,455.22,Add 1.23%
RYAN,Ryan Specialty Holdings Inc,0.48,60384,3118000.0,51.64,Add 30.62%
VUG,Vanguard Growth ETF,0.48,38616,3140000.0,81.31,Reduce 25.66%
KRYS,Krystal Biotech Inc.,0.45,11985,2955000.0,246.56,Add 0.71%
NTRA,Natera Inc.,0.43,12100,2772000.0,229.09,Add 1.68%
JKHY,Jack Henry & Associates Inc.,0.42,14991,2736000.0,182.51,Add 18.13%
AXSM,Axsome Therapeutics Inc.,0.41,14794,2702000.0,182.64,Reduce 15.07%
BE,Bloom Energy Corp.,0.41,30786,2675000.0,86.89,Reduce 15.96%
DT,Dynatrace Inc.,0.4,59471,2577000.0,43.33,Add 5.01%
HALO,Halozyme Therapeutics,0.39,38135,2566000.0,67.29,Add 0.04%
MTD,Mettler-Toledo International Inc.,0.36,1669,2327000.0,1394.25,Reduce 0.12%
HURN,Huron Consulting Group Inc.,0.35,13016,2251000.0,172.94,Add 141.04%
BWXT,BWX Technologies Inc.,0.34,12659,2188000.0,172.84,Reduce 19.13%
FCN,FTI Consulting Inc.,0.33,12451,2127000.0,170.83,Add 33.01%
SNDX,Syndax Pharmaceuticals Inc.,0.32,97802,2055000.0,21.01,Buy
COO,Cooper Cos Inc,0.31,24822,2034000.0,81.94,Add 52.13%
ENTG,Entegris Inc.,0.29,22784,1920000.0,84.27,Add 2.88%
GOOG,Alphabet Inc. CL C,0.29,6114,1919000.0,313.87,Reduce 0.18%
QLYS,Qualys Inc.,0.29,14072,1870000.0,132.89,Add 22.61%
CCC,CCC Intelligent Solutions Hldgs Inc.,0.26,210857,1676000.0,7.95,Add 25.62%
VSTM,Verastem Inc.,0.26,216387,1671000.0,7.72,Buy
