ticker,issuer,portfolio_pct,shares,value,reported_price,activity
RPRX,Royalty Pharma plc,6.7,3598808,201785000.0,56.07,Reduce 1.23%
C,Citigroup Inc.,6.53,1403477,196431000.0,139.96,Reduce 0.74%
GOOGL,Alphabet Inc.,6.24,525750,187888000.0,357.37,Reduce 1.54%
UNH,United Health Group Inc.,6.05,437773,181952000.0,415.63,Add 0.14%
AMZN,Amazon.com Inc.,5.39,681047,162321000.0,238.34,Add 4.07%
NVDA,NVIDIA Corp.,4.72,709587,141981000.0,200.09,Reduce 0.21%
CVS,CVS Health Corp.,4.25,1235505,127813000.0,103.45,Reduce 8.96%
NCLH,Norwegian Cruise Line Hlgs Ltd.,4.23,6029642,127286000.0,21.11,Add 4.87%
QXO,Qxo Inc,4.1,7136669,123322000.0,17.28,Add 5.29%
ET,Energy Transfer LP,3.86,6080678,116263000.0,19.12,Reduce 0.12%
PPLI,People Inc.,3.72,2425558,111964000.0,46.16,Reduce 10.15%
PGEN,Precigen Inc.,3.61,19036976,108511000.0,5.7,Add 6.84%
UAL,United Airlines Holdings Inc.,3.31,731523,99480000.0,135.99,Reduce 0.07%
CROX,Crocs Inc.,3.2,799426,96443000.0,120.64,Reduce 5.15%
META,Meta Platforms Inc.,3.2,170790,96205000.0,563.29,Reduce 0.17%
CHYM,Chime Financial Inc Cl A,2.78,4082489,83609000.0,20.48,Add 41.65%
ADBE,Adobe Inc.,2.46,361126,74038000.0,205.02,Add 21.48%
SDRL,Seadrill Ltd,2.45,1953355,73876000.0,37.82,Reduce 9.26%
GPN,Global Payments Inc.,2.27,942310,68374000.0,72.56,Buy
COIN,Coinbase Global Inc.,2.24,462016,67542000.0,146.19,Add 7.34%
FBTC,Fidelity Wise Origin Bitcoin,2.07,1217595,62158000.0,51.05,Add 244.12%
BIIB,Biogen Inc.,2.04,283697,61296000.0,216.06,Reduce 25.29%
ILMN,Illumina Inc.,2.02,345314,60717000.0,175.83,Reduce 36.61%
GM,General Motors,1.62,631558,48681000.0,77.08,Reduce 15.18%
UBS,UBS AG,1.57,953734,47267000.0,49.56,Reduce 23.21%
FISV,Fiserv Inc.,1.55,953637,46776000.0,49.05,Reduce 1.50%
EXPE,Expedia Group Inc.,1.43,167814,42941000.0,255.88,Add 0.02%
OMF,OneMain Holdings,1.42,702369,42824000.0,60.97,Reduce 10.11%
DAL,Delta Air Lines Inc.,1.34,431215,40388000.0,93.66,Reduce 21.95%
JD,JD.com Inc.,1.17,1377719,35104000.0,25.48,Reduce 1.55%
SOFI,SoFi Technologies Inc.,0.9,1505629,26996000.0,17.93,Add 13.53%
TEM,Tempus Ai Inc,0.77,400698,23212000.0,57.93,Reduce 9.39%
JPM,JPMorgan Chase & Co.,0.32,29360,9610000.0,327.32,Reduce 0.01%
GENI,Genius Sports Ltd,0.16,812819,4926000.0,6.06,Buy
NE,Noble Corp.,0.12,100000,3730000.0,37.3,Reduce 92.58%
PLAY,Dave & Buster's Ent. Inc.,0.08,204022,2326000.0,11.4,Reduce 82.28%
APA,APA Corp.,0.05,50000,1629000.0,32.58,
LEN.B,Lennar Corp. CL B,0.04,12500,1109000.0,88.72,
SPY,SPDR S&P 500 ETF Trust,0.03,1060,792000.0,747.17,Reduce 4.93%
