ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AVGO,Broadcom Inc.,8.34,4056002,1255373000.0,309.51,Reduce 11.91%
GOOGL,Alphabet Inc.,7.1,3715061,1068303000.0,287.56,Reduce 11.87%
TSM,Taiwan Semiconductor S.A.,5.6,2493551,842695000.0,337.95,Reduce 11.87%
IBKR,Interactive Brokers Group Inc.,5.01,11245881,754261000.0,67.07,Reduce 11.87%
SPGI,S&P Global Inc.,4.37,1547303,658130000.0,425.34,Reduce 11.87%
ADI,Analog Devices,4.04,1911491,608122000.0,318.14,Reduce 11.86%
CBRE,CBRE Group,3.54,3931976,532626000.0,135.46,Reduce 11.85%
AMAT,Applied Materials,3.46,1521843,520150000.0,341.79,Reduce 48.82%
V,Visa Inc.,3.45,1718158,519296000.0,302.24,Reduce 11.87%
ICE,Intercontinental Exchange Inc.,3.07,2941954,462710000.0,157.28,Reduce 11.86%
BLK,BlackRock Inc.,2.9,453282,435926000.0,961.71,Reduce 11.86%
MSFT,Microsoft Corp.,2.74,1112265,411728000.0,370.17,Reduce 11.87%
CME,CME Group,2.72,1386346,409458000.0,295.35,Reduce 11.87%
FERG,Ferguson Enterprises Inc.,2.71,1749302,408042000.0,233.26,Reduce 11.87%
FAST,Fastenal,2.52,8166664,378933000.0,46.4,Reduce 11.87%
TMO,Thermo Fisher Scientific,2.51,769698,378330000.0,491.53,Reduce 11.87%
LYV,Live Nation Inc.,2.5,2465059,375946000.0,152.51,Reduce 11.87%
UBER,Uber Technologies Inc.,2.48,5193864,373594000.0,71.93,Add 1.03%
AON,Aon Plc,2.35,1095574,353629000.0,322.78,Reduce 11.86%
CP,Canadian Pacific Kansas City,2.27,4344435,341733000.0,78.66,Add 3.25%
EFX,Equifax Inc.,2.14,1791379,322573000.0,180.07,Add 3.91%
A,Agilent Technologies,2.08,2745829,312969000.0,113.98,Reduce 11.87%
IQV,IQVIA Holdings Inc.,1.94,1710896,291776000.0,170.54,Reduce 11.86%
YUM,Yum! Brands Inc.,1.87,1811796,281698000.0,155.48,Reduce 11.87%
AMT,American Tower Corp.,1.85,1612473,278280000.0,172.58,Reduce 11.91%
TW,Tradeweb Markets Inc.,1.85,2367041,278506000.0,117.66,Reduce 11.95%
ENTG,Entegris Inc.,1.69,2166428,253992000.0,117.24,Reduce 11.90%
SSNC,SS&C Technologies Holdings Inc.,1.68,3753093,253597000.0,67.57,Reduce 11.87%
ADBE,Adobe Inc.,1.65,1019710,247871000.0,243.08,Reduce 11.88%
TCOM,Trip.com Group Ltd,1.52,4589621,228517000.0,49.79,Reduce 1.72%
SPOT,Spotify Technology S.A.,1.42,439353,213046000.0,484.91,Buy
ALC,Alcon Inc.,1.26,2507095,188909000.0,75.35,Reduce 11.88%
ORCL,Oracle Corp.,1.25,1283185,188770000.0,147.11,Add 49.09%
MCO,Moody's Corp.,1.14,392513,171233000.0,436.25,Reduce 11.87%
FLUT,Flutter Entertainment Plc,0.93,1375776,140261000.0,101.95,Reduce 39.23%
TME,Tencent Music Entertainment Grp,0.83,13382595,124191000.0,9.28,Reduce 28.47%
LPLA,LPL Financial Holdings Inc.,0.65,324927,97748000.0,300.83,Reduce 11.96%
FWONK,Liberty Media Corp Formula One Series C,0.59,1035685,88053000.0,85.02,Reduce 39.32%
