ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AMZN,Amazon.com Inc.,14.78,5892496,1360106000.0,230.82,Add 45.38%
V,Visa Inc.,12.47,3270999,1147172000.0,350.71,Add 37.24%
MSFT,Microsoft Corp.,9.19,1748656,845685000.0,483.62,Reduce 3.43%
BSX,Boston Scientific,5.58,5385084,513468000.0,95.35,Add 1.37%
APH,Amphenol Corp.,5.45,3707911,501087000.0,135.14,Reduce 3.02%
COF,Capital One Financial,5.45,2069130,501474000.0,242.36,Reduce 0.42%
CRS,Carpenter Technology,5.31,1553012,488950000.0,314.84,Add 13.00%
IBKR,Interactive Brokers Group Inc.,4.85,6939581,446284000.0,64.31,Add 10.96%
MCO,Moody's Corp.,4.29,773409,395096000.0,510.85,Buy
GOOG,Alphabet Inc. CL C,3.68,1078768,338517000.0,313.8,Buy
CME,CME Group,3.5,1179792,322178000.0,273.08,Reduce 0.42%
CRH,CRH plc,3.07,2261060,282180000.0,124.8,Reduce 46.93%
VMC,Vulcan Materials,2.98,960173,273861000.0,285.22,Buy
MA,Mastercard Inc.,2.84,458342,261658000.0,570.88,Reduce 0.39%
WYNN,Wynn Resorts Ltd.,2.71,2069751,249053000.0,120.33,Buy
FERG,Ferguson Enterprises Inc.,2.44,1008314,224481000.0,222.63,Reduce 61.22%
UBER,Uber Technologies Inc.,2.38,2681172,219079000.0,81.71,Buy
EMBJ,Embraer SA,2.29,3278140,211014000.0,64.37,Add 54.85%
STX,Seagate Technology,2.18,729325,200849000.0,275.39,Reduce 54.22%
RNR,RenaissanceRe Holdings Ltd.,1.5,490626,137944000.0,281.16,Buy
NYT,New York Times CL A,1.06,1410003,97882000.0,69.42,Buy
LAMR,Lamar Advertising Co.,0.99,722083,91401000.0,126.58,Reduce 0.25%
LPLA,LPL Financial Holdings Inc.,0.99,254813,91012000.0,357.17,Buy
