ticker,issuer,portfolio_pct,shares,value,reported_price,activity
V,Visa Inc.,14.13,4264651,1463159000.0,343.09,Add 3.74%
GOOG,Alphabet Inc. CL C,11.24,3291594,1163019000.0,353.33,Reduce 4.86%
APH,Amphenol Corp.,8.29,4866688,858094000.0,176.32,Add 69.49%
AMZN,Amazon.com Inc.,8.23,3573408,851686000.0,238.34,Add 51.20%
MCO,Moody's Corp.,7.46,1704229,771879000.0,452.92,Add 10.26%
NVDA,NVIDIA Corp.,6.61,3417950,683898000.0,200.09,Add 27.77%
MDLN,Medline Inc Cl A,6.28,16470884,649612000.0,39.44,Add 277.27%
VMC,Vulcan Materials,5.62,1971694,581669000.0,295.01,Add 11.44%
CRH,CRH plc,4.53,4383866,469074000.0,107.0,Add 58.87%
AMAT,Applied Materials,3.64,521065,376730000.0,723.0,Buy
IBKR,Interactive Brokers Group Inc.,3.47,4129416,359424000.0,87.04,Reduce 34.19%
DVN,Devon Energy Corp.,3.02,7558060,312299000.0,41.32,Add 15.83%
FERG,Ferguson Enterprises Inc.,2.31,1006024,238760000.0,237.33,Add 58.61%
EFX,Equifax Inc.,2.27,1481188,235094000.0,158.72,Buy
EMBJ,Embraer SA,2.09,3384349,215921000.0,63.8,Add 13.75%
MA,Mastercard Inc.,1.8,363490,186688000.0,513.6,Reduce 20.92%
LAMR,Lamar Advertising Co.,1.64,1090619,170115000.0,155.98,Add 0.17%
UBER,Uber Technologies Inc.,1.62,2319648,167386000.0,72.16,Reduce 50.14%
LIN,Linde plc,1.51,300854,156125000.0,518.94,Reduce 71.84%
AWI,Armstrong World Industries Inc.,1.43,925394,148452000.0,160.42,Add 106.54%
SPGI,S&P Global Inc.,1.38,351920,143323000.0,407.26,Buy
VST,Vistra Corp.,0.74,485253,76976000.0,158.63,Buy
RIOT,Riot Blockchain Inc.,0.7,2628731,71975000.0,27.38,Buy
