ticker,issuer,portfolio_pct,shares,value,reported_price,activity
ASH,Ashland Global Holdings Inc.,17.47,509000,33538000.0,65.89,Buy
APTV,Aptiv PLC,14.51,453842,27857000.0,61.38,Add 40.52%
KEX,Kirby Corp.,13.22,186700,25386000.0,135.97,Reduce 27.35%
XRAY,DENTSPLY SIRONA Inc.,12.18,2203000,23374000.0,10.61,Add 261.15%
PVH,PVH Corp.,9.92,256426,19042000.0,74.26,Add 100.33%
NOMD,Nomad Foods Ltd,7.61,1333772,14605000.0,10.95,Add 0.08%
ABM,ABM Industries,7.1,308287,13639000.0,44.24,Add 40.13%
OSK,Oshkosh Corp.,6.69,83700,12846000.0,153.48,Reduce 38.59%
DCH,Dauch Corp.,3.97,1404420,7612000.0,5.42,Reduce 63.43%
VGNT,Versigent Plc,2.64,120656,5069000.0,42.01,Buy
WFRD,Weatherford International plc,2.51,59023,4810000.0,81.49,Reduce 72.19%
NESR,National Energy Services Reunited Corp.,2.18,140000,4190000.0,29.93,Add 133.33%
