ticker,issuer,portfolio_pct,shares,value,reported_price,activity
ALC,Alcon Inc.,13.62,9324656,695604000.0,74.6,Add 21.31%
AMZN,Amazon.com Inc.,7.06,1731170,360551000.0,208.27,Reduce 0.37%
V,Visa Inc.,7.02,1186931,358738000.0,302.24,Reduce 17.46%
ADI,Analog Devices,6.41,1029523,327532000.0,318.14,Reduce 17.51%
RACE,Ferrari NV,6.08,926523,310801000.0,335.45,Reduce 1.94%
ICE,Intercontinental Exchange Inc.,5.75,1867549,293728000.0,157.28,Reduce 10.39%
GE,GE Aerospace,5.54,996847,282875000.0,283.77,Reduce 10.14%
MSFT,Microsoft Corp.,5.33,735214,272154000.0,370.17,Reduce 27.97%
WAT,Waters Corp.,4.76,816929,243281000.0,297.8,Add 8.42%
CSCO,Cisco Systems,4.62,3043637,236156000.0,77.59,Reduce 2.25%
MCO,Moody's Corp.,4.36,510824,222847000.0,436.25,Reduce 30.65%
CP,Canadian Pacific Kansas City,4.23,2747795,216142000.0,78.66,Reduce 7.09%
BKNG,Booking Holdings Inc.,4.11,1248075,210192000.0,168.41,Add 16.64%
SUNB,Sunbelt Rentals Holdings Inc,4.06,3185284,207330000.0,65.09,Buy
FICO,Fair Isaac Corp.,2.66,127212,135804000.0,1067.54,Add 12.79%
WMB,Williams Cos.,2.53,1775909,129251000.0,72.78,Buy
SYK,Stryker Corp.,1.61,249883,82109000.0,328.59,Buy
MA,Mastercard Inc.,1.52,155592,77743000.0,499.66,Add 55.42%
EFX,Equifax Inc.,1.42,403774,72708000.0,180.07,Reduce 47.28%
APD,Air Products & Chemicals,1.33,233356,67788000.0,290.49,Buy
CSL,Carlisle Companies,1.32,201377,67183000.0,333.62,Buy
LIN,Linde plc,1.31,134631,66745000.0,495.76,Add 899.04%
CRM,Salesforce.com,1.3,354805,66231000.0,186.67,Add 13.50%
FLUT,Flutter Entertainment Plc,0.97,487027,49652000.0,101.95,Reduce 84.34%
MRSH,Marsh,0.89,261527,45362000.0,173.45,Reduce 82.39%
CPRT,Copart Inc.,0.18,274058,9099000.0,33.2,Reduce 95.44%
RELX,RELX plc,0.02,23447,777000.0,33.14,Buy
