ticker,issuer,portfolio_pct,shares,value,reported_price,activity
CCL,Carnival Corp.,14.32,33944782,1036674000.0,30.54,Add 6.37%
CP,Canadian Pacific Kansas City,12.82,12596802,928557000.0,73.71,Reduce 6.85%
SW,Smurfit Westrock Plc,10.22,19132879,739868000.0,38.67,Add 154.33%
DB,Deutsche Bank AG,7.62,14194354,551671000.0,38.87,Reduce 19.44%
B,Barrick Mining Corp.,3.65,6093395,264487000.0,43.41,Reduce 61.17%
BABA,Alibaba Group Holdings,2.44,1203049,176343000.0,146.58,Reduce 2.31%
TSM,Taiwan Semiconductor S.A.,2.15,511720,155506000.0,303.89,Add 0.78%
CTSH,Cognizant Technology Solutions,1.78,1552361,128846000.0,83.0,Add 14.97%
GOOG,Alphabet Inc. CL C,1.6,370001,116106000.0,313.8,Reduce 41.47%
MRK,Merck & Co.,1.52,1044617,109956000.0,105.26,Reduce 7.89%
CARR,Carrier Global Corp.,1.35,1848827,97692000.0,52.84,Add 26.07%
G,Genpact Ltd.,1.35,2084209,97499000.0,46.78,Add 10.95%
BCS,Barclays plc ADR,1.32,3750607,95453000.0,25.45,Reduce 13.84%
AZN,AstraZeneca PLC,1.28,505449,92932000.0,183.86,Reduce 5.29%
BIIB,Biogen Inc.,1.27,521101,91709000.0,175.99,Reduce 8.18%
C,Citigroup Inc.,1.12,697445,81385000.0,116.69,Reduce 30.12%
EG,Everest Group Ltd,1.12,238558,80955000.0,339.35,Add 35.79%
AXS,Axis Capital Holdings Ltd.,1.07,721221,77236000.0,107.09,Reduce 13.82%
META,Meta Platforms Inc.,1.01,110385,72864000.0,660.09,Add 27.00%
ALK,Alaska Air Group,1.0,1434517,72156000.0,50.3,Buy
ADI,Analog Devices,0.99,263030,71334000.0,271.2,Reduce 12.98%
GFI,Gold Fields Ltd.,0.98,1621076,70776000.0,43.66,Add 5.06%
BAP,Credicorp Ltd.,0.96,242024,69461000.0,287.0,Add 12.24%
GPK,Graphic Packaging Hldg Co.,0.94,4528554,68200000.0,15.06,Add 74.07%
ZBH,Zimmer Biomet Holdings,0.9,728498,65507000.0,89.92,Add 25.22%
LYV,Live Nation Inc.,0.88,447113,63714000.0,142.5,Add 92.39%
DIS,Walt Disney Co.,0.86,546064,62126000.0,113.77,Reduce 8.37%
SAP,SAP SE,0.84,250748,60909000.0,242.91,Add 29.42%
CFG,Citizens Financial Group Inc.,0.82,1014186,59239000.0,58.41,Reduce 6.96%
PHG,Koninklijke Philips Electronics NV,0.82,2198531,59536000.0,27.08,Add 12.28%
BP,BP plc,0.79,1640680,56981000.0,34.73,Add 3.62%
NGG,National Grid Plc Sp ADR,0.76,709485,54879000.0,77.35,Add 5.71%
WHR,Whirlpool Corp.,0.76,761228,54915000.0,72.14,Add 23.37%
JOYY,JOYY Inc.,0.73,812601,52624000.0,64.76,Add 2.85%
PFE,Pfizer Inc.,0.72,2091719,52084000.0,24.9,Add 0.95%
SNY,Sanofi Aventis,0.71,1063958,51559000.0,48.46,Add 8.64%
APTV,Aptiv PLC,0.7,668620,50875000.0,76.09,Reduce 7.50%
NVO,Novo Nordisk A S,0.7,993850,50567000.0,50.88,Add 42.80%
RELX,RELX plc,0.66,1189379,48075000.0,40.42,Add 64.47%
IR,Ingersoll Rand Inc.,0.65,596771,47276000.0,79.22,Add 7.29%
PUK,Prudential Plc ADR,0.65,1508912,46957000.0,31.12,Add 2.27%
BUD,Anheuser-Busch InBev,0.62,701343,44914000.0,64.04,Add 15.03%
INFY,Infosys Ltd.,0.61,2482318,44235000.0,17.82,Add 774.28%
DEO,Diageo ADR,0.58,485288,41866000.0,86.27,Add 3.95%
PDD,Pinduoduo Inc.,0.58,371241,42095000.0,113.39,Add 19.89%
PAGS,PagSeguro Digital Ltd.,0.54,4045457,38998000.0,9.64,Add 3.94%
AU,AngloGold Ashanti Ltd.,0.52,434260,37559000.0,86.49,Add 118.76%
BA,Boeing Co.,0.46,151928,32987000.0,217.12,Buy
BAH,Booz Allen Hamilton Hldg Corp.,0.46,396332,33435000.0,84.36,Buy
SMIN,Ishares Msci India Small Cap,0.44,458977,32087000.0,69.91,Add 24.88%
SHG,Shinhan Financial Group Company,0.43,579796,31094000.0,53.63,Add 2.44%
WB,Weibo Corp.,0.42,2992234,30581000.0,10.22,Add 1.35%
TME,Tencent Music Entertainment Grp,0.41,1689576,29618000.0,17.53,Reduce 26.15%
ALLY,Ally Financial Inc.,0.38,600850,27212000.0,45.29,Reduce 5.55%
BTI,British American Tobacco plc,0.38,483138,27355000.0,56.62,Add 5.33%
ING,ING Group NV,0.38,982006,27496000.0,28.0,Reduce 38.56%
NWG,NatWest Group Plc,0.38,1587264,27777000.0,17.5,Add 10.54%
VEA,Vanguard FTSE Developed ETF,0.36,421392,26324000.0,62.47,Reduce 17.13%
ZIM,Zim Integrated Shipping Serv,0.36,1213006,25752000.0,21.23,Add 12.04%
QFIN,Qifu Technology Inc.,0.35,1306636,25179000.0,19.27,Add 1.19%
SMFG,Sumitomo Mitsui Spons ADR,0.31,1177274,22757000.0,19.33,Add 46.99%
CLS,Celestica Inc,0.3,73302,21712000.0,296.2,Reduce 27.19%
INDA,iShares MSCI India ETF,0.29,386205,20874000.0,54.05,Reduce 63.36%
JLL,Jones Lang Lasalle Inc.,0.28,59456,20005000.0,336.47,Reduce 37.22%
SNN,Smith & Nephew plc,0.27,603812,19811000.0,32.81,Add 5.46%
VIPS,Vipshop Holdings Ltd,0.27,1089598,19275000.0,17.69,Add 1.19%
BXP,BXP Inc.,0.25,272049,18358000.0,67.48,Reduce 6.67%
CGAU,Centerra Gold Inc,0.25,1249789,18016000.0,14.42,Add 44.76%
MT,ArcelorMittal,0.24,384849,17538000.0,45.57,Reduce 34.42%
HDB,HDFC Bank Ltd.,0.21,422279,15430000.0,36.54,Add 9.63%
FINV,Finvolution Group ADR,0.2,2761927,14445000.0,5.23,Reduce 2.57%
IBN,ICICI Bank Ltd.,0.2,477060,14216000.0,29.8,Add 7.29%
EWT,Ishares Msci Taiwan ETF,0.17,190341,12092000.0,63.53,Add 1614.78%
TIGO,Millicom Intl Cellular S.a.,0.17,215950,11972000.0,55.44,Add 468.29%
VALE,Vale SA,0.16,904000,11779000.0,13.03,Buy
EWY,iShares MSCI South Korea ETF,0.15,110800,10772000.0,97.22,Reduce 50.07%
VSS,Vanguard FTSE All Wo X Us Sc,0.14,72930,10453000.0,143.33,Reduce 19.17%
FSM,Fortuna Mining Corp.,0.12,863628,8474000.0,9.81,Add 645.36%
EFA,iShares MSCI EAFE ETF,0.11,83004,7971000.0,96.03,Reduce 98.33%
MMYT,MakeMyTrip Ltd,0.08,68159,5597000.0,82.12,Reduce 17.20%
MOMO,Hello Group Inc  Spn ADR,0.08,889397,5826000.0,6.55,Reduce 68.17%
VWO,Vanguard FTSE Emerging Marke,0.04,60561,3256000.0,53.76,Buy
URTH,iShares MSCI World ETF,0.03,10631,1975000.0,185.78,Add 72.83%
ACWI,iShares MSCI ACWI ETF,0.02,10935,1547000.0,141.47,Add 16.00%
EFXT,Enerflex Ltd,0.02,73432,1134000.0,15.44,Buy
EZA,Ishares Msci South Africa Et,0.02,22500,1548000.0,68.8,Buy
GRP.U,Granite Real Estate Investme,0.02,23700,1413000.0,59.62,
GSK,GSK plc,0.02,33897,1662000.0,49.03,Reduce 97.12%
WIT,Wipro Ltd ADR,0.02,473301,1344000.0,2.84,Reduce 0.51%
ASHR,Xtrackers Harvest Csi 300 Ch,0.01,28800,946000.0,32.85,Buy
BTG,B2Gold Corp.,0.01,94491,426000.0,4.51,
EWZ,Ishares Msci Brazil ETF,0.01,13800,438000.0,31.74,Buy
INMD,Inmode Ltd,0.01,71829,1055000.0,14.69,Buy
ITRN,Ituran Location & Control Ltd.,0.01,20439,879000.0,43.01,
MSFT,Microsoft Corp.,0.01,965,467000.0,483.94,Add 2.66%
NVDA,NVIDIA Corp.,0.01,3758,701000.0,186.54,Reduce 1.24%
VEU,Vanguard FTSE All World ex US ETF,0.01,14484,1065000.0,73.53,Add 49.94%
AAPL,Apple Inc.,0.0,898,244000.0,271.71,Reduce 3.13%
AVGO,Broadcom Inc.,0.0,827,286000.0,345.83,Buy
FIX,Comfort Systems USA Inc.,0.0,243,227000.0,934.16,Buy
INN,Summit Hotel Properties Inc.,0.0,14838,72000.0,4.85,
JBS,Jbs Nv A,0.0,20994,303000.0,14.43,Reduce 20.17%
KEP,Korea Elec Power Corp Sp ADR,0.0,11202,185000.0,16.51,Reduce 12.15%
NVS,Novartis AG,0.0,1935,267000.0,137.98,Reduce 5.79%
PBYI,Puma Biotechnology Inc.,0.0,13310,79000.0,5.94,Reduce 5.57%
PDS,Precision Drilling Corp.,0.0,3291,236000.0,71.71,Buy
RNR,RenaissanceRe Holdings Ltd.,0.0,712,200000.0,280.9,Buy
