ticker,issuer,portfolio_pct,shares,value,reported_price,activity
NVDA,NVIDIA Corp.,0.01,3567,714000.0,200.17,Reduce 0.61%
ORLA,OLD- Orla Mining Ltd,0.01,52100,509000.0,9.77,Buy
OTEX,Open Text Corp.,0.01,36500,808000.0,22.14,Buy
SCZ,Ishares Msci Eafe Small Cap,0.01,7100,584000.0,82.25,
VEU,Vanguard FTSE All World ex US ETF,0.01,15389,1289000.0,83.76,Add 148.57%
WIT,Wipro Ltd ADR,0.01,448957,1010000.0,2.25,Add 1.31%
AAPL,Apple Inc.,0.0,947,274000.0,289.33,Add 2.60%
ALL,Allstate Corp.,0.0,1107,263000.0,237.58,Add 10.15%
AVGO,Broadcom Inc.,0.0,802,303000.0,377.81,Reduce 4.86%
B,Barrick Mining Corp.,0.0,6966,256000.0,36.75,Reduce 9.95%
BTG,B2Gold Corp.,0.0,94491,354000.0,3.75,
FIX,Comfort Systems USA Inc.,0.0,162,321000.0,1981.48,Reduce 11.96%
GSK,GSK plc,0.0,7163,375000.0,52.35,Reduce 35.53%
INMD,Inmode Ltd,0.0,18180,266000.0,14.63,Reduce 74.69%
INN,Summit Hotel Properties Inc.,0.0,17063,120000.0,7.03,Add 15.00%
LRCX,Lam Research,0.0,816,354000.0,433.82,Buy
MSFT,Microsoft Corp.,0.0,600,224000.0,373.33,Reduce 22.28%
NVS,Novartis AG,0.0,1501,235000.0,156.56,Add 0.94%
PDS,Precision Drilling Corp.,0.0,3291,253000.0,76.88,
RNR,RenaissanceRe Holdings Ltd.,0.0,994,315000.0,316.9,
SHG,Shinhan Financial Group Company,0.0,6594,417000.0,63.24,Reduce 97.40%
SLM,SLM Corp.,0.0,8774,228000.0,25.99,Buy
TRMD,Torm Plc,0.0,11244,290000.0,25.79,Buy
VICI,VICI Properties Inc.,0.0,7985,212000.0,26.55,Buy
