ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AZN,AstraZeneca PLC,17.71,7421749,1438217000.0,193.78,Add 1368.35%
CCL,Carnival Corp.,11.82,37096593,960060000.0,25.88,Add 9.29%
DB,Deutsche Bank AG,8.91,24962034,723329000.0,28.98,Add 75.86%
CP,Canadian Pacific Kansas City,8.49,8792381,689860000.0,78.46,Reduce 30.20%
SW,Smurfit Westrock Plc,7.64,15566028,620306000.0,39.85,Reduce 18.64%
TSM,Taiwan Semiconductor S.A.,2.12,508471,171838000.0,337.95,Reduce 0.63%
BABA,Alibaba Group Holdings,1.65,1068890,134103000.0,125.46,Reduce 11.15%
CARR,Carrier Global Corp.,1.46,2102878,118413000.0,56.31,Add 13.74%
MRK,Merck & Co.,1.27,854212,102753000.0,120.29,Reduce 18.23%
GOOG,Alphabet Inc. CL C,1.19,337298,96757000.0,286.86,Reduce 8.84%
CTSH,Cognizant Technology Solutions,1.14,1504253,92286000.0,61.35,Reduce 3.10%
ALK,Alaska Air Group,1.13,2502211,92031000.0,36.78,Add 74.43%
AU,AngloGold Ashanti Ltd.,1.06,898816,86240000.0,95.95,Add 106.98%
BCS,Barclays plc ADR,1.06,4074067,86207000.0,21.16,Add 8.62%
AXS,Axis Capital Holdings Ltd.,1.02,815794,82730000.0,101.41,Add 13.11%
BAP,Credicorp Ltd.,1.02,245113,83137000.0,339.18,Add 1.28%
META,Meta Platforms Inc.,1.02,144799,82844000.0,572.13,Add 31.18%
EG,Everest Group Ltd,1.01,250008,81715000.0,326.85,Add 4.80%
LYV,Live Nation Inc.,0.99,526418,80284000.0,152.51,Add 17.74%
SAP,SAP SE,0.96,456005,78073000.0,171.21,Add 81.86%
RELX,RELX plc,0.94,2306409,76457000.0,33.15,Add 93.92%
GFI,Gold Fields Ltd.,0.91,1634170,74191000.0,45.4,Add 0.81%
ZBH,Zimmer Biomet Holdings,0.9,808110,73069000.0,90.42,Add 10.93%
C,Citigroup Inc.,0.89,634931,72008000.0,113.41,Reduce 8.96%
G,Genpact Ltd.,0.89,1948677,72588000.0,37.25,Reduce 6.50%
PHG,Koninklijke Philips Electronics NV,0.83,2456190,67300000.0,27.4,Add 11.72%
BAH,Booz Allen Hamilton Hldg Corp.,0.82,857462,66908000.0,78.03,Add 116.35%
WHR,Whirlpool Corp.,0.8,1201993,64812000.0,53.92,Add 57.90%
ADI,Analog Devices,0.79,201819,64207000.0,318.14,Reduce 23.27%
BA,Boeing Co.,0.77,313926,62481000.0,199.03,Add 106.63%
CFG,Citizens Financial Group Inc.,0.77,1048526,62880000.0,59.97,Add 3.39%
JLL,Jones Lang Lasalle Inc.,0.7,186274,56687000.0,304.32,Add 213.30%
DIS,Walt Disney Co.,0.66,559882,53961000.0,96.38,Add 2.53%
PFE,Pfizer Inc.,0.66,1914219,53751000.0,28.08,Reduce 8.49%
BIIB,Biogen Inc.,0.63,280783,51476000.0,183.33,Reduce 46.12%
SNY,Sanofi Aventis,0.63,1064516,51288000.0,48.18,Add 0.05%
IR,Ingersoll Rand Inc.,0.62,626062,50160000.0,80.12,Add 4.91%
DEO,Diageo ADR,0.61,666314,49607000.0,74.45,Add 37.30%
APTV,Aptiv PLC,0.58,683463,47460000.0,69.44,Add 2.22%
BP,BP plc,0.58,997934,46903000.0,47.0,Reduce 39.18%
DTE,DTE Energy Co.,0.58,322015,47085000.0,146.22,Buy
VEA,Vanguard FTSE Developed ETF,0.58,736637,47204000.0,64.08,Add 74.81%
NGG,National Grid Plc Sp ADR,0.56,538761,45579000.0,84.6,Reduce 24.06%
NWG,NatWest Group Plc,0.55,2988309,44526000.0,14.9,Add 88.27%
JOYY,JOYY Inc.,0.54,750751,43836000.0,58.39,Reduce 7.61%
NVO,Novo Nordisk A S,0.53,1174213,43152000.0,36.75,Add 18.15%
BUD,Anheuser-Busch InBev,0.5,580131,40244000.0,69.37,Reduce 17.28%
PAGS,PagSeguro Digital Ltd.,0.5,4044350,40524000.0,10.02,Reduce 0.03%
ING,ING Group NV,0.49,1537748,40058000.0,26.05,Add 56.59%
TAL,TAL Education Group,0.49,3478417,39550000.0,11.37,Buy
TXN,Texas Instruments,0.49,206214,40034000.0,194.14,Buy
PUK,Prudential Plc ADR,0.46,1321151,37560000.0,28.43,Reduce 12.44%
SNN,Smith & Nephew plc,0.37,953146,30291000.0,31.78,Add 57.85%
BTI,British American Tobacco plc,0.36,500864,29286000.0,58.47,Add 3.67%
PBR.A,Petroleo Brasil Sp Pref  ADR,0.35,1495664,28044000.0,18.75,Buy
SMIN,Ishares Msci India Small Cap,0.35,471654,28280000.0,59.96,Add 2.76%
INFY,Infosys Ltd.,0.32,1896488,25622000.0,13.51,Reduce 23.60%
SMFG,Sumitomo Mitsui Spons ADR,0.31,1267248,25028000.0,19.75,Add 7.64%
PDD,Pinduoduo Inc.,0.3,237010,24218000.0,102.18,Reduce 36.16%
WB,Weibo Corp.,0.29,2666202,23329000.0,8.75,Reduce 10.90%
ZIM,Zim Integrated Shipping Serv,0.29,889550,23440000.0,26.35,Reduce 26.67%
CGAU,Centerra Gold Inc,0.27,1245027,22072000.0,17.73,Reduce 0.38%
INDA,iShares MSCI India ETF,0.26,459200,21509000.0,46.84,Add 18.90%
BXP,BXP Inc.,0.24,380761,19762000.0,51.9,Add 39.96%
UNH,United Health Group Inc.,0.24,71864,19446000.0,270.59,Buy
VIST,"Vista Oil & Gas, S.A.B. de C.V.",0.21,220918,16673000.0,75.47,Buy
SHG,Shinhan Financial Group Company,0.19,253576,15549000.0,61.32,Reduce 56.26%
TIGO,Millicom Intl Cellular S.a.,0.19,208718,15641000.0,74.94,Reduce 3.35%
VSS,Vanguard FTSE All Wo X Us Sc,0.19,103581,15101000.0,145.79,Add 42.03%
MT,ArcelorMittal,0.17,265697,13811000.0,51.98,Reduce 30.96%
FSM,Fortuna Mining Corp.,0.15,1251045,12398000.0,9.91,Add 44.86%
FINV,Finvolution Group ADR,0.14,2401084,11501000.0,4.79,Reduce 13.06%
IBN,ICICI Bank Ltd.,0.14,450887,11678000.0,25.9,Reduce 5.49%
CIB,Grupo Cibest SA ADR,0.12,132364,9637000.0,72.81,Buy
HDB,HDFC Bank Ltd.,0.12,399171,9931000.0,24.88,Reduce 5.47%
CLS,Celestica Inc,0.09,24809,6976000.0,281.19,Reduce 66.16%
TME,Tencent Music Entertainment Grp,0.07,612900,5688000.0,9.28,Reduce 63.72%
EFA,iShares MSCI EAFE ETF,0.05,37761,3668000.0,97.14,Reduce 54.51%
QFIN,Qifu Technology Inc.,0.05,330288,4264000.0,12.91,Reduce 74.72%
ACWI,iShares MSCI ACWI ETF,0.03,15421,2134000.0,138.38,Add 41.02%
EWT,Ishares Msci Taiwan ETF,0.03,37151,2635000.0,70.93,Reduce 80.48%
KSA,Ishrs Msci Saudi Arabia ETF,0.03,52898,2103000.0,39.76,Buy
