ticker,issuer,portfolio_pct,shares,value,reported_price,activity
ADBE,Adobe Inc.,0.05,45139,10973000.0,243.09,Buy
AMT,American Tower Corp.,0.05,64620,11152000.0,172.58,Add 1.02%
DAR,Darling Ingredients Inc.,0.05,187905,11622000.0,61.85,Reduce 93.39%
DOC,Healthpeak Properties Inc.,0.05,645206,10601000.0,16.43,Add 48.00%
NOAH,Noah Holdings Ltd,0.05,1021585,10114000.0,9.9,
ORCL,Oracle Corp.,0.05,80414,11830000.0,147.11,Add 1.26%
PSA,Public Storage,0.05,41260,11177000.0,270.89,Reduce 5.19%
REG,Regency Centers Corp.,0.05,138630,10489000.0,75.66,Add 1.45%
SNPS,Synopsys Inc.,0.05,25913,10275000.0,396.52,Add 199.40%
TFC,Truist Financial Corp.,0.05,224805,10334000.0,45.97,Add 17.05%
AMH,American Homes 4 Rent,0.04,277170,7739000.0,27.92,Reduce 0.52%
ARE,Alexandria RE Equities Inc.,0.04,180807,8393000.0,46.42,Add 1.50%
CDP,Copt Defense Properties,0.04,299200,9156000.0,30.6,Add 1.51%
CPT,Camden Property Trust,0.04,88010,8595000.0,97.66,Add 1.24%
EGP,EastGroup Properties SBI,0.04,52370,9693000.0,185.09,Add 1.43%
JD,JD.com Inc.,0.04,283418,8381000.0,29.57,Reduce 13.91%
SHO,Sunstone Hotel Investors Inc.,0.04,889720,8016000.0,9.01,Reduce 30.47%
SPG,Simon Property Group Inc.,0.04,50458,9412000.0,186.53,Reduce 23.76%
VTR,Ventas Inc.,0.04,113870,9312000.0,81.78,Reduce 0.47%
ANGI,Angi Inc.,0.03,948993,6501000.0,6.85,
EQR,Equity Residential,0.03,105765,6256000.0,59.15,Add 1.20%
MAA,Mid-America Apt Communties,0.03,48020,5864000.0,122.12,Reduce 19.13%
O,Realty Income Corp.,0.03,94910,5807000.0,61.18,Add 3.85%
REXR,Rexford Industrial Realty Inc.,0.03,209610,6861000.0,32.73,Reduce 39.21%
SUI,Sun Communities Inc.,0.03,43430,5470000.0,125.95,Add 1.38%
TRNO,Terreno Realty Corp.,0.03,113507,6972000.0,61.42,Reduce 3.76%
VICI,VICI Properties Inc.,0.03,220180,6015000.0,27.32,Add 1.82%
CBRE,CBRE Group,0.02,25610,3469000.0,135.45,Buy
CCI,Crown Castle International Corp.,0.02,41920,3409000.0,81.32,Reduce 0.57%
CHCT,Community Healthcare Trust Inc.,0.02,330040,5244000.0,15.89,Add 1.38%
CUBE,CubeSmart,0.02,92270,3382000.0,36.65,Add 1.47%
ESS,Essex Property Trust,0.02,16761,4056000.0,241.99,Add 1.51%
EXR,Extra Space Storage Inc.,0.02,28135,3689000.0,131.12,Add 0.64%
JLL,Jones Lang Lasalle Inc.,0.02,12395,3772000.0,304.32,Buy
DEI,Douglas Emmett Inc.,0.01,308250,2904000.0,9.42,Reduce 0.50%
FRMI,Fermi Inc.,0.01,305730,1785000.0,5.84,Buy
HPP,Hudson Pacific Properties Inc.,0.01,322176,1904000.0,5.91,Reduce 0.57%
IVE,Ishares S&P  500 Value ETF,0.01,11624,2454000.0,211.11,Reduce 90.85%
TSM,Taiwan Semiconductor S.A.,0.01,7200,2433000.0,337.92,
CCK,Crown Holdings,0.0,8570,859000.0,100.23,
JAN,Janus Living Inc Cl A 1,0.0,10000,236000.0,23.6,Buy
LRCX,Lam Research,0.0,2780,594000.0,213.67,Reduce 77.36%
