ticker,issuer,portfolio_pct,shares,value,reported_price,activity
COF,Capital One Financial,7.13,8270946,1659420000.0,200.63,Reduce 3.15%
USB,U.S. Bancorp,5.56,21453510,1295910000.0,60.41,Reduce 3.53%
CVS,CVS Health Corp.,5.27,11865916,1227594000.0,103.46,Reduce 3.05%
VTRS,Viatris Inc.,5.13,75232254,1194790000.0,15.88,Reduce 3.81%
MGM,MGM Resorts International,4.91,23903317,1142791000.0,47.81,Reduce 1.61%
GOOGL,Alphabet Inc.,4.51,2937160,1049690000.0,357.38,Reduce 5.09%
DVN,Devon Energy Corp.,4.49,25297991,1045194000.0,41.32,Buy
AMZN,Amazon.com Inc.,4.38,4276176,1019230000.0,238.35,Add 24.84%
META,Meta Platforms Inc.,3.99,1648172,928730000.0,563.49,Reduce 4.13%
MKL,Markel Group Inc.,3.41,406759,794400000.0,1953.0,Add 6.08%
TXN,Texas Instruments,3.12,2437486,726549000.0,298.07,Reduce 14.46%
TSN,Tyson Foods,3.11,12653717,724483000.0,57.25,Reduce 3.34%
WFC,Wells Fargo,2.84,8008728,661901000.0,82.65,Reduce 2.22%
BRK.A,Berkshire Hathaway CL A,2.79,868,650010000.0,748859.45,Reduce 5.96%
CI,Cigna Group,2.67,2253424,621244000.0,275.69,Add 0.87%
JBS,Jbs Nv A,2.54,50016236,592692000.0,11.85,Add 90.58%
UNH,United Health Group Inc.,2.28,1274650,529839000.0,415.67,Add 2.18%
TECK,Teck Resources,2.14,8363497,497289000.0,59.46,Reduce 20.98%
SOLV,Solventum Corp,2.09,6307729,486686000.0,77.16,Reduce 0.36%
LYB,LyondellBasell Industries,1.97,8698852,457994000.0,52.65,Add 55.43%
CB,Chubb Limited,1.68,1148090,391231000.0,340.77,Reduce 3.96%
BRK.B,Berkshire Hathaway CL B,1.59,738433,369514000.0,500.4,Reduce 1.52%
TCOM,Trip.com Group Ltd,1.5,8761371,349053000.0,39.84,Add 33.66%
DGX,Quest Diagnostics,1.42,1555612,329782000.0,212.0,Reduce 3.84%
OC,Owens Corning,1.42,2081213,330714000.0,158.9,Reduce 0.94%
PINS,Pinterest Inc.,1.14,12574721,264483000.0,21.03,Add 1.41%
AGCO,AGCO Corp.,1.06,2058488,246362000.0,119.68,Reduce 1.35%
