ticker,issuer,portfolio_pct,shares,value,reported_price,activity
YNDX,Yandex N.V.,7.19,4258008,1175934000.0,276.17,Buy
ASML,ASML Holding NV,6.92,569174,1132338000.0,1989.44,Reduce 13.12%
STX,Seagate Technology,5.9,1000109,965105000.0,965.0,Buy
HD,Home Depot,5.61,2603189,918093000.0,352.68,Buy
AMAT,Applied Materials,5.34,1207737,873194000.0,723.0,Buy
MDLN,Medline Inc Cl A,5.06,20968367,826992000.0,39.44,Add 77.86%
LIN,Linde plc,4.94,1558081,808551000.0,518.94,Buy
TER,Teradyne Inc.,4.42,1493080,722412000.0,483.84,Reduce 20.28%
GLW,Corning Inc.,4.26,2728058,696828000.0,255.43,Reduce 26.63%
CVNA,Carvana Co.,4.23,10520666,692470000.0,65.82,Add 19.91%
HUT,Hut 8 Corp,4.07,5773045,666469000.0,115.44,Reduce 5.03%
PFGC,Performance Food Group,4.0,5852740,654278000.0,111.79,Add 47.12%
NU,Nu Holdings Ltd,3.86,47219717,630855000.0,13.36,Add 24.23%
WULF,Terawulf Inc,3.65,24144625,596372000.0,24.7,Add 21.20%
CRS,Carpenter Technology,3.63,962839,593918000.0,616.84,Reduce 47.04%
MTZ,MasTec Inc.,3.42,1345157,559666000.0,416.06,Reduce 12.14%
APP,Applovin Corp.,3.28,1042268,537008000.0,515.23,Reduce 28.85%
STRL,Sterling Construction Co. Inc.,3.13,609643,511710000.0,839.36,Buy
TTMI,TTM Technologies Inc.,3.13,2738075,512075000.0,187.02,Buy
USFD,US Foods Holding Corp.,3.07,4914492,502507000.0,102.25,Add 29.47%
ONON,On Holding AG,2.88,13280030,470379000.0,35.42,Buy
LPLA,LPL Financial Holdings Inc.,2.1,1219099,343396000.0,281.68,Reduce 40.53%
AGX,Argan Inc.,1.8,368673,294404000.0,798.55,Reduce 6.22%
BTDR,Bitdeer Technologies Group A,0.68,7020026,111408000.0,15.87,Buy
SHAZ,Sharonai Holdings Inc,0.63,1209848,102426000.0,84.66,Buy
GOOGL,Alphabet Inc.,0.47,215574,77040000.0,357.37,Add 14.94%
KGS,Kodiak Gas Services Inc,0.39,845070,63490000.0,75.13,Buy
V,Visa Inc.,0.35,165960,56939000.0,343.09,Add 78.88%
IBKR,Interactive Brokers Group Inc.,0.31,577666,50280000.0,87.04,Buy
TSM,Taiwan Semiconductor S.A.,0.3,101242,48350000.0,477.57,Reduce 92.71%
SE,Sea Ltd,0.29,494581,47396000.0,95.83,Buy
MCK,McKesson Corp.,0.27,57851,43712000.0,755.6,Reduce 85.25%
TDG,TransDigm Group Inc.,0.23,28532,38006000.0,1332.05,Reduce 20.03%
BN,Brookfield Corp.,0.21,792717,33762000.0,42.59,Reduce 92.93%
