ticker,issuer,portfolio_pct,shares,value,reported_price,activity
V,Visa Inc.,14.1,2316250,794682000.0,343.09,
AMZN,Amazon.com Inc.,12.44,2941700,701125000.0,238.34,Add 1.98%
RKT,Rocket Companies Inc.,11.65,41668774,656283000.0,15.75,Add 47.68%
BLK,BlackRock Inc.,9.93,581700,559339000.0,961.56,Add 6.52%
META,Meta Platforms Inc.,9.15,915674,515790000.0,563.29,
CRM,Salesforce.com,8.33,2994509,469120000.0,156.66,
TOST,Toast Inc.,6.98,14134038,393209000.0,27.82,Add 9.60%
KKR,KKR & Co. L.P.,5.8,3558200,326572000.0,91.78,Add 8.49%
SPOT,Spotify Technology S.A.,4.29,526800,241870000.0,459.13,Add 46.95%
LLYVK,Liberty Media Corp. Series C Live,4.07,2172388,229491000.0,105.64,Reduce 39.00%
SSD,Simpson Manufacturing,3.09,830642,173895000.0,209.35,Reduce 40.59%
RBLX,Roblox Corp.,3.04,3147421,171157000.0,54.38,Reduce 46.19%
CBRE,CBRE Group,2.37,992391,133665000.0,134.69,Add 323.03%
LLYVA,Liberty Media Corp. Series A Live,1.41,785119,79501000.0,101.26,Reduce 55.82%
MDB,MongoDB Inc.,0.99,165700,55659000.0,335.9,Reduce 84.03%
LYV,Live Nation Inc.,0.98,302066,55311000.0,183.11,Reduce 51.64%
WIX,Wix.com Ltd.,0.84,1099370,47384000.0,43.1,
PAYP,Paypay Corp,0.55,2154800,30878000.0,14.33,Buy
