ticker,issuer,portfolio_pct,shares,value,reported_price,activity
MSFT,Microsoft Corp.,5.82,171359,63432000.0,370.17,Add 20.07%
MAVF,Matrix Advisors Value ETF,4.43,410346,48320000.0,117.75,Reduce 1.10%
GOOG,Alphabet Inc. CL C,3.79,143865,41269000.0,286.86,Reduce 8.72%
PNC,PNC Financial Services,3.65,191401,39829000.0,208.09,Add 0.17%
JPM,JPMorgan Chase & Co.,3.63,134535,39575000.0,294.16,Reduce 1.18%
MS,Morgan Stanley,3.59,238060,39177000.0,164.57,Reduce 8.62%
AAPL,Apple Inc.,3.57,153271,38899000.0,253.79,Add 4.41%
PEP,PepsiCo Inc.,3.44,241281,37469000.0,155.29,Add 17.89%
QCOM,QUALCOMM Inc.,3.39,287239,36991000.0,128.78,Add 32.03%
USB,U.S. Bancorp,3.38,709170,36884000.0,52.01,Reduce 0.01%
AMGN,Amgen,3.22,99810,35118000.0,351.85,Reduce 3.61%
MDT,Medtronic plc,2.99,375696,32554000.0,86.65,Add 1.67%
BK,Bank of New York Mellon Corp.,2.66,244520,29007000.0,118.63,Reduce 6.47%
AMZN,Amazon.com Inc.,2.59,135469,28214000.0,208.27,Add 8.10%
TXN,Texas Instruments,2.46,138263,26842000.0,194.14,Add 3.27%
CMCSA,Comcast Corp.,2.38,903971,25953000.0,28.71,Add 50.59%
NEE,NextEra Energy Inc.,2.26,264712,24586000.0,92.88,Reduce 1.17%
TSN,Tyson Foods,2.2,375168,24037000.0,64.07,Add 0.85%
GNRC,Generac Holdings Inc.,2.02,112868,22047000.0,195.33,Reduce 0.11%
GS,Goldman Sachs Group,1.97,25361,21455000.0,845.98,Reduce 9.41%
AMAT,Applied Materials,1.84,58533,20006000.0,341.79,Reduce 18.48%
LMT,Lockheed Martin Corp.,1.83,33055,19978000.0,604.39,Reduce 0.07%
SBUX,Starbucks Corp.,1.83,222580,19941000.0,89.59,Reduce 1.60%
AEP,American Electric Power,1.79,148772,19501000.0,131.08,Reduce 19.70%
META,Meta Platforms Inc.,1.73,32939,18845000.0,572.12,Add 2.34%
VOO,Vanguard S&P 500 ETF,1.67,30455,18198000.0,597.54,Add 8.05%
TGT,Target Corp.,1.6,143783,17426000.0,121.2,Add 0.14%
WFC,Wells Fargo,1.58,216482,17234000.0,79.61,Reduce 0.13%
HD,Home Depot,1.56,51622,16978000.0,328.89,Add 2.29%
VEA,Vanguard FTSE Developed ETF,1.53,260896,16718000.0,64.08,Add 11.09%
MTB,M&T Bank Corp.,1.49,78775,16284000.0,206.72,Reduce 8.75%
FDX,FedEx Corp.,1.44,44099,15707000.0,356.18,Reduce 19.94%
LOW,Lowe's Cos.,1.41,65069,15374000.0,236.27,Add 0.05%
VYM,Vanguard High Dvd Yield ETF,1.41,104118,15420000.0,148.1,Add 5.57%
PYPL,PayPal Holdings Inc.,1.11,267229,12087000.0,45.23,Reduce 0.26%
IWF,iShares Russell 1000 Growth ETF,1.05,107024,11409000.0,106.6,Add 10.62%
TMO,Thermo Fisher Scientific,1.02,22547,11083000.0,491.55,Add 5.65%
ABBV,AbbVie Inc.,0.78,39175,8520000.0,217.49,Add 2.32%
IJR,Ishares Core S&P  Small Cap E,0.77,67969,8449000.0,124.31,Add 8.10%
PG,Procter & Gamble,0.67,50911,7354000.0,144.45,Add 2220.46%
NKE,NIKE Inc.,0.64,132752,7012000.0,52.82,Buy
STZ,Constellation Brands,0.64,46280,6942000.0,150.0,Add 1.91%
TEL,TE Connectivity plc,0.63,32664,6827000.0,209.01,Reduce 29.84%
ACN,Accenture,0.6,33007,6545000.0,198.29,Add 67.73%
IWR,Ishares Russell Mid Cap ETF,0.53,59571,5792000.0,97.23,Add 1.09%
VTV,Vanguard Value ETF,0.53,29464,5781000.0,196.21,Add 12.12%
BRK.B,Berkshire Hathaway CL B,0.51,11595,5556000.0,479.17,
MDY,SPDR S&P  Midcap 400 ETF Trst,0.34,5979,3688000.0,616.83,Reduce 2.24%
TCHP,T Rowe Price Blue Chip Growth ETF,0.31,76249,3369000.0,44.18,Add 2.04%
ADP,Automatic Data Processing Inc.,0.25,13591,2761000.0,203.15,Buy
BAC,Bank of America Corp.,0.25,55081,2685000.0,48.75,Reduce 4.08%
IWM,iShares Russell 2000 ETF,0.23,10281,2550000.0,248.03,Reduce 0.44%
VWO,Vanguard FTSE Emerging Marke,0.22,45178,2442000.0,54.05,Add 5.97%
IVV,Ishares Core S&P  500 ETF,0.2,3289,2148000.0,653.09,Add 0.34%
VO,Vanguard Mid Cap ETF,0.2,30736,2207000.0,71.81,Add 51.80%
INTU,Intuit Inc.,0.15,3693,1597000.0,432.44,Add 720.67%
EFA,iShares MSCI EAFE ETF,0.13,14855,1443000.0,97.14,Add 0.01%
NVDA,NVIDIA Corp.,0.13,7855,1370000.0,174.41,Reduce 2.48%
VUG,Vanguard Growth ETF,0.13,19746,1437000.0,72.77,Add 4.64%
IWD,Ishares Russell 1000 Value E,0.12,6306,1347000.0,213.61,Add 0.02%
GOOGL,Alphabet Inc.,0.1,3922,1128000.0,287.61,Reduce 0.51%
VTI,Vanguard Total Stock Mkt ETF,0.09,3134,1005000.0,320.68,
AXP,American Express,0.08,2996,906000.0,302.4,Reduce 2.28%
QQQ,Invesco Qqq Trust Series 1,0.08,1464,845000.0,577.19,Add 0.90%
AFL,AFLAC Inc.,0.06,6253,686000.0,109.71,Add 0.16%
