ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GOOG,Alphabet Inc. CL C,7.19,605460,213927000.0,353.33,Reduce 2.49%
HEI.A,HEICO Corp. CL A,6.38,735248,189628000.0,257.91,Reduce 0.44%
META,Meta Platforms Inc.,5.74,302888,170614000.0,563.29,Reduce 1.60%
SCHW,Charles Schwab Corp.,5.22,1681567,155158000.0,92.27,Add 9.46%
ADP,Automatic Data Processing Inc.,4.93,654556,146588000.0,223.95,Add 56.19%
AME,Ametek Inc.,4.87,598781,144869000.0,241.94,Reduce 2.17%
MEDP,Medpace Holdings Inc.,4.52,253931,134479000.0,529.59,Reduce 0.84%
V,Visa Inc.,4.5,389900,133771000.0,343.09,Reduce 1.63%
BRK.B,Berkshire Hathaway CL B,4.18,248447,124320000.0,500.39,Reduce 34.38%
PGR,Progressive Corp.,3.98,542292,118464000.0,218.45,Add 2.64%
GOOGL,Alphabet Inc.,3.73,310118,110827000.0,357.37,Reduce 11.01%
FIVE,Five Below Inc.,3.62,598122,107536000.0,179.79,Reduce 3.09%
BKNG,Booking Holdings Inc.,3.13,522664,93160000.0,178.24,Reduce 1.00%
IBP,Installed Building Products,3.07,397662,91399000.0,229.84,Reduce 1.49%
NVR,NVR Inc.,3.03,13238,90196000.0,6813.42,Reduce 3.00%
KNSL,Kinsale Capital Group Inc.,2.67,240731,79395000.0,329.81,Add 9.95%
BFAM,Bright Horizons Family Solutions Inc.,2.58,1080793,76607000.0,70.88,Add 45.59%
RMD,ResMed Inc.,2.54,387665,75548000.0,194.88,Add 68.55%
OZK,Bank OZK,2.1,1198116,62410000.0,52.09,Reduce 2.68%
MKL,Markel Group Inc.,2.03,30877,60303000.0,1953.01,Reduce 28.10%
ANET,Arista Networks Inc.,1.94,339892,57741000.0,169.88,Reduce 19.72%
KEYS,Keysight Technologies Inc.,1.68,143072,50085000.0,350.07,Reduce 55.73%
DIS,Walt Disney Co.,1.67,515567,49623000.0,96.25,Reduce 3.90%
BRO,Brown & Brown Inc.,1.62,753288,48323000.0,64.15,Reduce 0.26%
ADI,Analog Devices,1.25,93310,37060000.0,397.17,Reduce 45.45%
NYT,New York Times CL A,1.14,484424,33900000.0,69.98,Buy
LFUS,Littelfuse Inc.,1.13,74125,33751000.0,455.33,Reduce 8.17%
MSA,MSA Safety Inc.,0.98,166305,29034000.0,174.58,Buy
WSO,Watsco Inc.,0.92,65975,27494000.0,416.73,Buy
AAON,AAON Inc.,0.87,204779,25978000.0,126.86,Add 1.46%
GLD,SPDR Gold Trust,0.84,3876,25033000.0,6458.46,
SUNB,Sunbelt Rentals Holdings Inc,0.73,246369,21594000.0,87.65,Reduce 9.04%
VEEV,Veeva Systems Inc.,0.57,94956,16852000.0,177.47,Buy
AXP,American Express,0.53,46702,15754000.0,337.33,Buy
JPM,JPMorgan Chase & Co.,0.53,47876,15671000.0,327.32,Reduce 8.46%
TWFG,Twfg Inc,0.53,652452,15691000.0,24.05,Add 18.17%
MA,Mastercard Inc.,0.5,28816,14800000.0,513.6,Add 2.67%
LULU,Lululemon Athletica Inc.,0.49,128803,14707000.0,114.18,Reduce 9.68%
FND,Floor & Decor Holdings,0.46,229867,13645000.0,59.36,Reduce 0.85%
HWKN,Hawkins Inc.,0.45,94954,13493000.0,142.1,Buy
FERG,Ferguson Enterprises Inc.,0.3,37380,8871000.0,237.32,Add 1.78%
BLDR,Builders FirstSource Inc.,0.28,91464,8184000.0,89.48,Reduce 0.38%
BRK.A,Berkshire Hathaway CL A,0.23,9,6740000.0,748888.89,Reduce 18.18%
AAPL,Apple Inc.,0.13,12995,3760000.0,289.34,Reduce 13.60%
SPY,SPDR S&P 500 ETF Trust,0.06,2294,1713000.0,746.73,Reduce 7.28%
TSM,Taiwan Semiconductor S.A.,0.06,3655,1746000.0,477.7,Reduce 55.02%
YUMC,Yum China Holdings Inc.,0.05,36036,1473000.0,40.88,
ITB,Ishares U.S. Home Constructi,0.04,11662,1218000.0,104.44,Add 7.44%
MSFT,Microsoft Corp.,0.02,1787,667000.0,373.25,Reduce 6.44%
CPRT,Copart Inc.,0.01,8274,233000.0,28.16,Reduce 69.90%
QQQ,Invesco Qqq Trust Series 1,0.01,391,288000.0,736.57,Buy
