ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GOOG,Alphabet Inc. CL C,4.08,7369114,2312428000.0,313.8,Reduce 2.10%
BDX,Becton Dickinson,3.98,11646000,2260139000.0,194.07,Add 16.53%
META,Meta Platforms Inc.,3.66,3149947,2079248000.0,660.09,Reduce 5.46%
WPM,Wheaton Precious Metals Corp.,3.19,15390108,1808646000.0,117.52,Reduce 10.31%
TSM,Taiwan Semiconductor S.A.,3.18,5938326,1804598000.0,303.89,Reduce 11.37%
HCA,HCA Healthcare Inc.,3.0,3646152,1702242000.0,466.86,Reduce 6.97%
ORCL,Oracle Corp.,2.85,8290272,1615857000.0,194.91,Reduce 6.21%
IMO,Imperial Oil Ltd.,2.83,18605005,1607314000.0,86.39,Reduce 7.64%
CHRW,C.H. Robinson Worldwide,2.57,9074016,1458739000.0,160.76,Reduce 14.11%
ELV,Elevance Health Inc.,2.49,4022874,1410219000.0,350.55,Add 0.61%
B,Barrick Mining Corp.,2.47,32114660,1398593000.0,43.55,Reduce 16.93%
WTW,Willis Towers Watson plc,2.46,4250802,1396813000.0,328.6,Reduce 0.34%
NEM,Newmont Corp.,2.41,13717958,1369738000.0,99.85,Reduce 12.25%
FMX,Fomento Economico Mexicano,2.23,12507215,1264104000.0,101.07,Reduce 0.01%
CRM,Salesforce.com,2.02,4319206,1144201000.0,264.91,Add 17.03%
BK,Bank of New York Mellon Corp.,1.99,9745637,1131371000.0,116.09,Reduce 5.43%
CMCSA,Comcast Corp.,1.91,36171945,1081180000.0,29.89,Add 0.68%
SLB,Schlumberger Ltd.,1.88,27718458,1063834000.0,38.38,Add 0.63%
FNV,Franco Nevada Corp.,1.87,5123444,1062037000.0,207.29,Add 26.53%
GLD,SPDR Gold Trust,1.73,2474833,980801000.0,396.31,Reduce 2.23%
EXPD,Expeditors Int'l,1.66,6312305,940596000.0,149.01,Add 0.51%
MDT,Medtronic plc,1.66,9775234,939009000.0,96.06,Add 0.41%
UHS,Universal Health Services Inc.,1.66,4313583,940448000.0,218.02,Reduce 6.66%
PM,Philip Morris Intl.,1.64,5808120,931622000.0,160.4,Reduce 5.12%
WDAY,Workday Inc.,1.64,4338773,931881000.0,214.78,Add 87.77%
XOM,Exxon Mobil Corp.,1.64,7753826,933095000.0,120.34,Reduce 0.52%
WY,Weyerhaeuser Co.,1.57,37621004,891241000.0,23.69,Add 166.15%
AEM,Agnico-Eagle Mines Ltd.,1.55,5192410,880558000.0,169.59,Reduce 1.26%
OKE,ONEOK Inc.,1.47,11365304,835350000.0,73.5,Add 46.29%
ABEV,Ambev S.A.,1.46,336057984,830064000.0,2.47,Reduce 0.75%
NTR,Nutrien Ltd.,1.45,13307283,821326000.0,61.72,Add 0.53%
BIO,Bio-Rad Laboratories Inc.,1.37,2570473,778827000.0,302.99,Add 1.99%
PPG,PPG Industries,1.14,6290622,644537000.0,102.46,Add 0.43%
TXN,Texas Instruments,1.12,3649310,633118000.0,173.49,Add 0.51%
CL,Colgate-Palmolive,1.1,7918979,625757000.0,79.02,Add 0.38%
CHTR,Charter Communications,1.09,2969507,619885000.0,208.75,Add 119.58%
AXP,American Express,1.07,1639846,606661000.0,369.95,Reduce 4.82%
IFF,International Flavors & Fragrances Inc.,1.05,8831668,595166000.0,67.39,Add 27.50%
NOV,Nov Inc.,1.04,37597874,587655000.0,15.63,Reduce 0.03%
DG,Dollar General,1.03,4417971,586574000.0,132.77,Reduce 26.08%
EQR,Equity Residential,1.03,9242013,582616000.0,63.04,Add 0.48%
ADI,Analog Devices,0.97,2025829,549405000.0,271.2,Reduce 0.24%
GOOGL,Alphabet Inc.,0.95,1727965,540853000.0,313.0,Reduce 47.14%
OMC,Omnicom Group,0.9,6352034,512926000.0,80.75,Add 0.53%
USB,U.S. Bancorp,0.83,8818344,470547000.0,53.36,Add 0.51%
BRK.A,Berkshire Hathaway CL A,0.74,553,417404000.0,754799.28,Reduce 2.81%
DIS,Walt Disney Co.,0.69,3443391,391754000.0,113.77,Add 0.49%
CMI,Cummins Inc.,0.68,754938,385358000.0,510.45,Reduce 46.97%
NE,Noble Corp.,0.61,12195825,344410000.0,28.24,Add 0.24%
EXR,Extra Space Storage Inc.,0.59,2552053,332328000.0,130.22,Add 61.80%
FNF,Fidelity National Financial Inc.,0.59,6102523,333137000.0,54.59,Add 0.91%
IPGP,IPG Photonics Corp.,0.57,4487103,321277000.0,71.6,Add 0.28%
MSFT,Microsoft Corp.,0.48,557601,269667000.0,483.62,Add 2.15%
ROST,Ross Stores Inc.,0.47,1464567,263827000.0,180.14,Add 2.39%
KGC,Kinross Gold Corp.,0.46,9228855,259885000.0,28.16,Reduce 8.77%
MICC,Magnum Ice Cream Co NV,0.46,16313055,260541000.0,15.97,Buy
DE,Deere & Co.,0.43,522213,243127000.0,465.57,Add 2.03%
AGI,Alamos Gold Inc.,0.42,6173289,238382000.0,38.62,Reduce 1.20%
BXP,BXP Inc.,0.41,3410909,230168000.0,67.48,Reduce 3.44%
CCU,Compania Cervecerias Unidas SA,0.36,15915910,203087000.0,12.76,Add 0.11%
CSL,Carlisle Companies,0.36,646162,206682000.0,319.86,Add 20.38%
RGLD,Royal Gold Inc.,0.36,926123,205868000.0,222.29,Reduce 58.80%
PAAS,Pan American Silver Corp.,0.32,3488959,180889000.0,51.85,Reduce 24.06%
XRAY,DENTSPLY SIRONA Inc.,0.29,14640555,167342000.0,11.43,Add 3.23%
GFI,Gold Fields Ltd.,0.27,3538081,154473000.0,43.66,Reduce 1.36%
FERG,Ferguson Enterprises Inc.,0.25,629445,140133000.0,222.63,Add 5.04%
DEI,Douglas Emmett Inc.,0.24,12557124,138003000.0,10.99,Reduce 3.45%
AU,AngloGold Ashanti Ltd.,0.22,1491498,127195000.0,85.28,Reduce 27.47%
NG,NovaGold Resources,0.15,9177188,85531000.0,9.32,Reduce 22.31%
BTI,British American Tobacco plc,0.14,1407980,79720000.0,56.62,Add 9.61%
BIL,SPDR Bloomberg 1 3 Month T B,0.11,712283,65088000.0,91.38,Add 77.75%
EPD,Enterprise Products Partners LP,0.11,1915695,61417000.0,32.06,Add 3.57%
ORLA,Orla Mining Ltd,0.11,4769471,64148000.0,13.45,Reduce 29.02%
SHEL,Shell plc,0.11,873572,64190000.0,73.48,Add 30.71%
BTG,B2Gold Corp.,0.08,9708102,43712000.0,4.5,Reduce 24.57%
UL,Unilever PLC,0.08,677384,44301000.0,65.4,Reduce 3.44%
LYG,Lloyds TSB Grp Plc ADR,0.07,6971101,36947000.0,5.3,Add 10.16%
HLN,Haleon Plc ADR,0.06,3335583,33723000.0,10.11,Add 9.11%
KOF,Coca-Cola FEMSA S A CV,0.06,371596,35194000.0,94.71,
BRK.B,Berkshire Hathaway CL B,0.05,51877,26076000.0,502.65,Add 238.84%
CAE,CAE Inc.,0.05,935036,28436000.0,30.41,Reduce 0.24%
AEIS,Advanced Energy Industries,0.04,98473,20617000.0,209.37,Reduce 15.24%
BKD,Brookdale Senior Living Inc.,0.04,1955530,21100000.0,10.79,Add 0.10%
CDE,Coeur Mining Inc.,0.04,1231606,21959000.0,17.83,Reduce 25.59%
CECO,CECO Environmental Corp.,0.04,366867,21957000.0,59.85,Reduce 15.52%
HL,Hecla Mining Co.,0.04,1246713,23924000.0,19.19,Reduce 28.79%
TEL,TE Connectivity plc,0.04,111336,25330000.0,227.51,Reduce 6.37%
ABCB,Ameris Bancorp,0.03,203614,15122000.0,74.27,Add 3.59%
AMRC,Ameresco Inc. CL A,0.03,574673,16832000.0,29.29,Reduce 20.23%
ATEC,Alphatec Holdings Inc.,0.03,676137,14226000.0,21.04,Reduce 3.15%
BZH,Beazer Homes USA,0.03,701437,14218000.0,20.27,Add 0.79%
CCS,Century Communities Inc.,0.03,240940,14299000.0,59.35,Add 10.28%
CMC,Commercial Metals,0.03,272349,18852000.0,69.22,Add 3.07%
DCO,Ducommun Inc.,0.03,181324,17249000.0,95.13,Reduce 0.93%
FORM,FormFactor Inc.,0.03,269222,15017000.0,55.78,Reduce 10.61%
GHM,Graham Corp.,0.03,280173,17996000.0,64.23,Reduce 8.64%
HD,Home Depot,0.03,48672,16748000.0,344.1,Reduce 0.56%
IBP,Installed Building Products,0.03,60988,15820000.0,259.4,Reduce 0.49%
KALU,Kaiser Aluminum Corp.,0.03,146915,16875000.0,114.86,Reduce 4.13%
LINC,Lincoln Educational Services Corp.,0.03,778630,18804000.0,24.15,Add 0.52%
LNC,Lincoln National,0.03,409936,18255000.0,44.53,Reduce 0.00%
LPX,Louisiana-Pacific Corp.,0.03,195699,15805000.0,80.76,Add 12.53%
MAMA,Mama's Creations Inc,0.03,1277470,17233000.0,13.49,Reduce 4.50%
OIS,Oil States International Inc.,0.03,2581674,17478000.0,6.77,Reduce 0.90%
OTIS,Otis Worldwide Corp.,0.03,162639,14207000.0,87.35,Add 13.18%
OUT,Outfront Media Inc.,0.03,748535,18040000.0,24.1,Reduce 7.19%
SIMO,Silicon Motion Technol ADR,0.03,153519,14231000.0,92.7,Add 2.01%
THR,Thermon Group Holdings Inc.,0.03,400510,14883000.0,37.16,Add 2.18%
TTMI,TTM Technologies Inc.,0.03,264219,18231000.0,69.0,Reduce 26.66%
VSH,Vishay Intertechnology,0.03,1022488,14816000.0,14.49,Add 11.13%
WBS,Webster Financial Corp.,0.03,227302,14306000.0,62.94,Add 9.91%
ACA,Arcosa Inc.,0.02,125462,13339000.0,106.32,Reduce 2.30%
ACLS,Axcelis Technologies,0.02,136318,10952000.0,80.34,Add 4.57%
ADTN,ADTRAN Holdings Inc.,0.02,1235207,10734000.0,8.69,Add 2.15%
AORT,Artivion Inc.,0.02,306893,13997000.0,45.61,Reduce 9.84%
ASTE,Astec Industries,0.02,282250,12227000.0,43.32,Reduce 5.33%
ASYS,Amtech Systems Inc.,0.02,734346,9216000.0,12.55,Reduce 2.39%
ATRO,Astronics Corp.,0.02,230326,12493000.0,54.24,Reduce 2.54%
AX,Axos Financial Inc.,0.02,142287,12260000.0,86.16,Add 1.82%
AXGN,AxoGen Inc.,0.02,407593,13341000.0,32.73,Reduce 5.62%
BCC,Boise Cascade Company,0.02,140496,10341000.0,73.6,Add 30.75%
BDC,Belden Inc.,0.02,80037,9329000.0,116.56,Reduce 4.38%
BHE,Benchmark Electronics,0.02,250469,10710000.0,42.76,Add 5.03%
BKH,Black Hills,0.02,126670,8793000.0,69.42,Add 2.43%
CDNA,CareDx Inc.,0.02,546722,10301000.0,18.84,Add 15.06%
CENX,Century Aluminum Co.,0.02,301612,11817000.0,39.18,Reduce 11.33%
CHEF,Chefs' Warehouse,0.02,162873,10152000.0,62.33,Add 0.25%
CIEN,Ciena Corp.,0.02,40900,9565000.0,233.86,Reduce 39.32%
CUBI,Customers Bancorp Inc.,0.02,139293,10185000.0,73.12,Add 37.62%
DEO,Diageo ADR,0.02,124372,10729000.0,86.27,Reduce 6.47%
DORM,Dorman Products,0.02,73342,9035000.0,123.19,Buy
DY,Dycom Industries,0.02,37792,12770000.0,337.9,Reduce 18.63%
EXP,Eagle Materials Inc.,0.02,51334,10610000.0,206.69,Buy
EYE,National Vision Holdings Inc.,0.02,451552,11659000.0,25.82,Reduce 23.02%
FG,F&G Annuities & Life Inc.,0.02,366671,11312000.0,30.85,Buy
FIP,Ftai Infrastructure Inc,0.02,2383921,10990000.0,4.61,Add 7.08%
FN,Fabrinet,0.02,28673,13054000.0,455.27,Reduce 36.32%
FOR,Forestar Group Inc.,0.02,495769,12211000.0,24.63,Reduce 7.72%
GLNG,Golar LNG Ltd.,0.02,293472,10920000.0,37.21,Add 3.78%
GSM,Ferroglobe Plc,0.02,2063272,9574000.0,4.64,Reduce 1.79%
HCSG,Healthcare Services Group,0.02,561035,10727000.0,19.12,Add 0.16%
HNGE,Hinge Health Inc A,0.02,221751,10300000.0,46.45,Add 167.17%
HSTM,HealthStream Inc.,0.02,413698,9544000.0,23.07,Add 1.05%
IDA,IDACORP Inc. Hldg. Co.,0.02,91312,11556000.0,126.56,
IIIN,Insteel Industries Inc.,0.02,389954,12350000.0,31.67,Reduce 3.06%
JBI,Janus International Group In,0.02,1374346,8988000.0,6.54,Add 21.12%
JBTM,JBT Marel Corp.,0.02,63623,9586000.0,150.67,Reduce 0.62%
KRE,SPDR S&P  Regional Banking,0.02,159119,10313000.0,64.81,Add 30.83%
KTOS,Kratos Defense & Security Sol.,0.02,133063,10101000.0,75.91,Reduce 21.76%
LFST,Lifestance Health Group Inc,0.02,1496466,10535000.0,7.04,Add 13.33%
LPG,Dorian LPG Ltd,0.02,385825,9391000.0,24.34,Add 0.13%
LXU,LSB Industries Inc.,0.02,1310794,11142000.0,8.5,Reduce 17.03%
MATV,Mativ Holdings Inc.,0.02,1053792,12804000.0,12.15,Add 3.99%
MTG,MGIC Investment,0.02,412253,12046000.0,29.22,Add 0.12%
MTW,Manitowoc Co.,0.02,828369,9933000.0,11.99,Reduce 0.78%
NGS,Natural Gas Services Group Inc.,0.02,295239,9935000.0,33.65,Reduce 1.50%
NMIH,NMI Holdings,0.02,273259,11146000.0,40.79,Reduce 0.04%
NPO,EnPro Industries,0.02,64313,13771000.0,214.12,Add 7.53%
NVGS,Navigator Holdings Ltd.,0.02,695619,12048000.0,17.32,Reduce 0.22%
ONB,Old National Bancorp,0.02,611798,13650000.0,22.31,Add 6.07%
ORI,Old Republic International,0.02,280662,12809000.0,45.64,Reduce 0.14%
PKOH,Park Ohio Holdings Corp.,0.02,435605,9122000.0,20.94,Add 5.20%
PNTG,Pennant Group Inc.,0.02,447949,12610000.0,28.15,Add 1.30%
PWP,Perella Weinberg Partners,0.02,583848,10101000.0,17.3,Add 24.81%
RDN,Radian Group,0.02,255688,9202000.0,35.99,Reduce 0.12%
RELY,Remitly Global Inc,0.02,641454,8852000.0,13.8,Buy
ROG,Rogers Corp.,0.02,118329,10836000.0,91.58,Add 69.54%
SBCF,Seacoast Banking Corp. of Florida,0.02,417900,13130000.0,31.42,Add 1.19%
SIBN,SI-BONE Inc.,0.02,537461,10598000.0,19.72,Add 10.99%
SKY,Skyline Champion Corp.,0.02,122824,10379000.0,84.5,Add 10.13%
SPB,Spectrum Brands Holdings Inc.,0.02,206772,12216000.0,59.08,Add 9.59%
SRTA,Strata Critical Medical Inc.,0.02,2129550,10243000.0,4.81,Add 18.75%
STC,Stewart Information Services,0.02,121779,8557000.0,70.27,Add 5.88%
STNG,Scorpio Tankers Inc.,0.02,214068,10881000.0,50.83,
TFX,Teleflex,0.02,84300,10288000.0,122.04,Add 163.44%
TITN,Titan Machinery Inc.,0.02,748563,11258000.0,15.04,Reduce 0.13%
TMHC,Taylor Morrison Home Corp.,0.02,232134,13666000.0,58.87,Add 0.35%
TRN,Trinity Industries,0.02,396147,10474000.0,26.44,Reduce 0.13%
TRS,TriMas Corp.,0.02,294706,10447000.0,35.45,Reduce 0.57%
UCTT,Ultra Clean Holdings Inc.,0.02,410569,10400000.0,25.33,Add 1.99%
UMH,UMH Properties Inc.,0.02,716419,11398000.0,15.91,Add 6.86%
UNH,United Health Group Inc.,0.02,39068,12897000.0,330.12,Reduce 0.56%
UTI,Universal Technical Institute,0.02,447231,11687000.0,26.13,Add 2.23%
UTZ,Utz Brands Inc.,0.02,886250,9199000.0,10.38,Add 22.15%
VECO,Veeco Instruments,0.02,469408,13416000.0,28.58,Reduce 2.09%
VIAV,Viavi Solutions Inc.,0.02,723800,12898000.0,17.82,Reduce 6.22%
VITL,Vital Signs,0.02,330179,10546000.0,31.94,Add 17.40%
VLY,Valley National Bancorp,0.02,883000,10313000.0,11.68,Reduce 0.32%
VPG,Vishay Precision Group,0.02,241692,9305000.0,38.5,Reduce 2.22%
WCC,WESCO International Inc.,0.02,57208,13995000.0,244.63,Reduce 12.27%
WSR,Whitestone REIT,0.02,713049,9904000.0,13.89,Reduce 0.10%
ABM,ABM Industries,0.01,180218,7624000.0,42.3,Buy
ACCO,ACCO Brands Corp.,0.01,862369,3217000.0,3.73,Reduce 0.35%
AEBI,Aebi Schmidt Holding Ag,0.01,306389,3876000.0,12.65,Add 4.04%
AIN,Albany International,0.01,131829,6684000.0,50.7,Add 123.44%
AIR,AAR Corp.,0.01,61619,5102000.0,82.8,Add 22.46%
ALGT,Allegiant Travel Company,0.01,45343,3866000.0,85.26,Buy
ALTG,Alta Equipment Group Inc,0.01,764591,3517000.0,4.6,Reduce 2.30%
AMBQ,Ambiq Micro Inc,0.01,189723,5407000.0,28.5,Add 222.11%
ANGO,AngioDynamics Inc.,0.01,267735,3438000.0,12.84,Reduce 3.46%
