ticker,issuer,portfolio_pct,shares,value,reported_price,activity
GOOG,Alphabet Inc. CL C,3.61,7404648,2124097000.0,286.86,Add 0.48%
BDX,Becton Dickinson,3.18,11928111,1875457000.0,157.23,Add 2.42%
WPM,Wheaton Precious Metals Corp.,3.15,14156511,1854647000.0,131.01,Reduce 8.02%
IMO,Imperial Oil Ltd.,3.11,13972305,1830322000.0,131.0,Reduce 24.90%
META,Meta Platforms Inc.,3.1,3193098,1826868000.0,572.13,Add 1.37%
HCA,HCA Healthcare Inc.,2.62,3254570,1540193000.0,473.24,Reduce 10.74%
SLB,Schlumberger Ltd.,2.48,28376167,1458251000.0,51.39,Add 2.37%
FMX,Fomento Economico Mexicano,2.43,12902253,1432924000.0,111.06,Add 3.16%
TSM,Taiwan Semiconductor S.A.,2.24,3902137,1318727000.0,337.95,Reduce 34.29%
FNV,Franco Nevada Corp.,2.22,5274537,1306178000.0,247.64,Add 2.95%
NEM,Newmont Corp.,2.21,12022368,1301422000.0,108.25,Reduce 12.36%
WTW,Willis Towers Watson plc,2.14,4339361,1261452000.0,290.7,Add 2.08%
ORCL,Oracle Corp.,2.11,8435178,1240899000.0,147.11,Add 1.75%
ELV,Elevance Health Inc.,2.05,4132291,1209728000.0,292.75,Add 2.72%
BNY,Bank of New York Mellon Corp.,1.99,9868077,1170650000.0,118.63,Add 1.26%
CRM,Salesforce.com,1.94,6132564,1144766000.0,186.67,Add 41.98%
WY,Weyerhaeuser Co.,1.92,46293464,1130950000.0,24.43,Add 23.05%
CMCSA,Comcast Corp.,1.84,37780637,1084682000.0,28.71,Add 4.45%
XOM,ExxonMobil Holdings Corp.,1.8,6237614,1058274000.0,169.66,Reduce 19.55%
AEM,Agnico-Eagle Mines Ltd.,1.79,5193057,1054304000.0,203.02,Add 0.01%
GLD,SPDR Gold Trust,1.79,2455741,1056681000.0,430.29,Reduce 0.77%
OKE,ONEOK Inc.,1.79,11679175,1055680000.0,90.39,Add 2.76%
ABEV,Ambev S.A.,1.72,346984557,1013195000.0,2.92,Add 3.25%
WDAY,Workday Inc.,1.68,7608713,988524000.0,129.92,Add 75.37%
PM,Philip Morris Intl.,1.65,5892458,974259000.0,165.34,Add 1.45%
CHRW,C.H. Robinson Worldwide,1.62,5729983,951578000.0,166.07,Reduce 36.85%
MDT,Medtronic plc,1.48,10044695,870373000.0,86.65,Add 2.76%
EXPD,Expeditors Int'l,1.45,5945185,851529000.0,143.23,Reduce 5.82%
B,Barrick Mining Corp.,1.42,20571232,839100000.0,40.79,Reduce 35.94%
UHS,Universal Health Services Inc.,1.34,4424281,791814000.0,178.97,Add 2.57%
CHTR,Charter Communications,1.31,3580160,772885000.0,215.88,Add 20.56%
NTR,Nutrien Ltd.,1.28,9988867,753760000.0,75.46,Reduce 24.94%
BIO,Bio-Rad Laboratories Inc.,1.23,2602772,725522000.0,278.75,Add 1.26%
TXN,Texas Instruments,1.21,3674253,713320000.0,194.14,Add 0.68%
CL,Colgate-Palmolive,1.17,8116782,691793000.0,85.23,Add 2.50%
PPG,PPG Industries,1.17,6435076,687781000.0,106.88,Add 2.30%
NOV,Nov Inc.,1.16,36408359,684841000.0,18.81,Reduce 3.16%
IFF,International Flavors & Fragrances Inc.,1.15,9314670,675779000.0,72.55,Add 5.47%
NE,Noble Corp.,1.13,13561846,665480000.0,49.07,Add 11.20%
ADP,Automatic Data Processing Inc.,0.98,2849784,579019000.0,203.18,Buy
BRO,Brown & Brown Inc.,0.98,8823162,575358000.0,65.21,Buy
EQR,Equity Residential,0.95,9469693,560133000.0,59.15,Add 2.46%
OMC,Omnicom Group,0.93,7303113,549997000.0,75.31,Add 14.97%
DG,Dollar General,0.9,4455622,529016000.0,118.73,Add 0.85%
IPGP,IPG Photonics Corp.,0.89,4593349,526352000.0,114.59,Add 2.37%
DIS,Walt Disney Co.,0.86,5254083,506388000.0,96.38,Add 52.58%
AXP,American Express,0.85,1662628,502912000.0,302.48,Add 1.39%
EXR,Extra Space Storage Inc.,0.85,3838691,503367000.0,131.13,Add 50.42%
MSFT,Microsoft Corp.,0.83,1325098,490511000.0,370.17,Add 137.64%
BXP,BXP Inc.,0.82,9344461,484977000.0,51.9,Add 173.96%
USB,U.S. Bancorp,0.8,9018084,469030000.0,52.01,Add 2.27%
WAT,Waters Corp.,0.8,1575187,469091000.0,297.8,Buy
FISV,Fiserv Inc.,0.71,7495234,418234000.0,55.8,Buy
CMI,Cummins Inc.,0.7,767231,412785000.0,538.02,Add 1.63%
FNF,Fidelity National Financial Inc.,0.7,8880108,411860000.0,46.38,Add 45.52%
BRK.A,Berkshire Hathaway CL A,0.69,565,405749000.0,718139.82,Add 2.17%
GOOGL,Alphabet Inc.,0.59,1198237,344565000.0,287.56,Reduce 30.66%
MICC,Magnum Ice Cream Co NV,0.57,22709344,333725000.0,14.7,Add 39.21%
CFR,Cullen Frost Bankers,0.53,2265874,310606000.0,137.08,Buy
DE,Deere & Co.,0.51,533025,300253000.0,563.3,Add 2.07%
AGI,Alamos Gold Inc.,0.47,6169791,274546000.0,44.5,Reduce 0.06%
CSL,Carlisle Companies,0.45,793165,264616000.0,333.62,Add 22.75%
RGLD,Royal Gold Inc.,0.4,917616,233524000.0,254.49,Reduce 0.92%
KGC,Kinross Gold Corp.,0.37,7140993,217943000.0,30.52,Reduce 22.62%
CCU,Compania Cervecerias Unidas SA,0.31,16120458,182967000.0,11.35,Add 1.29%
XRAY,DENTSPLY SIRONA Inc.,0.3,15127933,175484000.0,11.6,Add 3.33%
GFI,Gold Fields Ltd.,0.27,3535804,160526000.0,45.4,Reduce 0.06%
AU,AngloGold Ashanti Ltd.,0.25,1490679,145133000.0,97.36,Reduce 0.05%
FERG,Ferguson Enterprises Inc.,0.25,633309,147726000.0,233.26,Add 0.61%
DEI,Douglas Emmett Inc.,0.22,13958053,131485000.0,9.42,Add 11.16%
PAAS,Pan American Silver Corp.,0.22,2417389,132268000.0,54.72,Reduce 30.71%
BIL,SPDR Bloomberg 1 3 Month T B,0.21,1363410,124943000.0,91.64,Add 91.41%
BTI,British American Tobacco plc,0.17,1668522,97558000.0,58.47,Add 18.50%
SHEL,Shell plc,0.17,1057021,98303000.0,93.0,Add 21.00%
NG,NovaGold Resources,0.14,9172929,82373000.0,8.98,Reduce 0.05%
ORLA,Orla Mining Ltd,0.13,4767826,76685000.0,16.08,Reduce 0.03%
EPD,Enterprise Products Partners LP,0.12,1941481,73466000.0,37.84,Add 1.35%
VSNT,Versant Media Group Inc.,0.1,1597299,59132000.0,37.02,Buy
UL,Unilever PLC,0.08,805940,45914000.0,56.97,Add 18.98%
BTG,B2Gold Corp.,0.07,9702684,44089000.0,4.54,Reduce 0.06%
HLN,Haleon Plc ADR,0.07,4032643,40367000.0,10.01,Add 20.90%
KOF,Coca-Cola FEMSA S A CV,0.07,392739,38312000.0,97.55,Add 5.69%
LYG,Lloyds TSB Grp Plc ADR,0.06,7404153,37243000.0,5.03,Add 6.21%
BRK.B,Berkshire Hathaway CL B,0.05,57603,27603000.0,479.19,Add 11.04%
LINC,Lincoln Educational Services Corp.,0.05,685230,27875000.0,40.68,Reduce 12.00%
RELX,RELX plc,0.05,802136,26591000.0,33.15,Buy
UCTT,Ultra Clean Holdings Inc.,0.05,434100,26992000.0,62.18,Add 5.73%
