ticker,issuer,portfolio_pct,shares,value,reported_price,activity
AMZN,Amazon.com Inc.,15.95,5000000,1191700000.0,238.34,Add 15.74%
MU,Micron Technology Inc.,15.06,975000,1125433000.0,1154.29,Reduce 41.44%
TSM,Taiwan Semiconductor S.A.,10.55,1650000,787991000.0,477.57,Add 24.29%
GOOG,Alphabet Inc. CL C,8.75,1850000,653661000.0,353.33,Add 6.77%
UBER,Uber Technologies Inc.,7.43,7694071,555204000.0,72.16,Add 21.50%
EWY,iShares MSCI South Korea ETF,6.55,2425000,489608000.0,201.9,Add 1.04%
META,Meta Platforms Inc.,5.09,675000,380221000.0,563.29,Add 54.64%
VST,Vistra Corp.,4.7,2215272,351409000.0,158.63,Add 9.54%
NVDA,NVIDIA Corp.,4.08,1525000,305137000.0,200.09,Add 3.64%
NRG,NRG Energy Inc.,3.44,1760000,257066000.0,146.06,Add 1.47%
BABA,Alibaba Group Holdings,2.57,2000000,191960000.0,95.98,Reduce 42.28%
BA,Boeing Co.,2.32,800000,173176000.0,216.47,Buy
LRCX,Lam Research,2.22,382500,165749000.0,433.33,
BIDU,Baidu Inc.,1.98,1295000,148006000.0,114.29,Add 87.11%
AAL,American Airlines Group Inc.,1.81,7500000,135525000.0,18.07,Buy
AMD,Advanced Micro Devices,1.54,197500,114730000.0,580.91,Reduce 10.79%
CRWV,Coreweave Inc Cl A,1.44,1078248,107329000.0,99.54,Buy
ASML,ASML Holding NV,1.33,50000,99472000.0,1989.44,Add 1.01%
AVGO,Broadcom Inc.,0.76,150000,56663000.0,377.75,Buy
QCOM,QUALCOMM Inc.,0.62,250000,46198000.0,184.79,Reduce 49.86%
SPCX,Space Exploration Technologies Corp.,0.51,225000,38444000.0,170.86,Buy
ET,Energy Transfer LP,0.4,1576125,30136000.0,19.12,
MPLX,MPLX LP,0.38,502460,28304000.0,56.33,
WHR,Whirlpool Corp.,0.38,715000,28185000.0,39.42,Reduce 63.33%
GT,Goodyear Tire & Rubber,0.13,1508591,9957000.0,6.6,Buy
