ticker,issuer,portfolio_pct,shares,value,reported_price,activity
BRK.B,Berkshire Hathaway CL B,14.48,253025,121250000.0,479.2,Add 1.53%
BRK.A,Berkshire Hathaway CL A,9.95,116,83304000.0,718137.93,
DG,Dollar General,9.19,648227,76964000.0,118.73,Reduce 29.99%
DECK,Deckers Outdoor,7.9,661029,66162000.0,100.09,Add 3.33%
ALK,Alaska Air Group,7.45,1695062,62344000.0,36.78,Add 314.16%
OLN,Olin Corp.,7.21,2029319,60332000.0,29.73,Add 4.42%
DLTR,Dollar Tree Inc.,6.72,513485,56232000.0,109.51,Add 0.16%
NEM,Newmont Corp.,6.19,479138,51867000.0,108.25,Reduce 27.76%
KGC,Kinross Gold Corp.,5.5,1508941,46053000.0,30.52,Reduce 28.59%
FIVE,Five Below Inc.,5.26,192666,44020000.0,228.48,Reduce 27.36%
DINO,HF Sinclair Corp.,2.69,360678,22503000.0,62.39,Add 0.60%
SBUX,Starbucks Corp.,2.69,251300,22514000.0,89.59,Add 4.07%
CMI,Cummins Inc.,2.54,39530,21268000.0,538.02,Reduce 0.61%
BLDR,Builders FirstSource Inc.,2.24,228210,18789000.0,82.33,Buy
DIS,Walt Disney Co.,1.76,152583,14706000.0,96.38,Add 4.67%
VLO,Valero Energy,1.3,44056,10885000.0,247.07,Reduce 77.82%
XOM,ExxonMobil Holdings Corp.,1.17,57517,9758000.0,169.65,Reduce 0.07%
EQNR,Equinor ASA,0.89,175954,7425000.0,42.2,Reduce 70.60%
PSKY,Paramount Skydance Corp.,0.7,652707,5887000.0,9.02,Reduce 0.96%
TRV,Travelers Companies Inc.,0.67,19100,5571000.0,291.68,
MRK,Merck & Co.,0.64,44633,5369000.0,120.29,Add 0.43%
COST,Costco Co.,0.4,3367,3355000.0,996.44,Reduce 2.32%
GE,GE Aerospace,0.32,9352,2654000.0,283.79,
NXPI,NXP Semiconductors NV,0.31,12996,2558000.0,196.83,Reduce 2.27%
GLDM,SPDR Gold Minishares Trust,0.27,23979,2223000.0,92.71,
GEV,Ge Vernova Inc,0.21,1994,1741000.0,873.12,
SMHI,SEACOR Marine Holdings Inc.,0.18,208175,1491000.0,7.16,
CVX,Chevron Corp.,0.15,6063,1254000.0,206.83,Reduce 5.10%
KO,Coca Cola Co.,0.14,15328,1166000.0,76.07,
AAPL,Apple Inc.,0.13,4140,1051000.0,253.86,
AXP,American Express,0.12,3436,1039000.0,302.39,Reduce 0.15%
SGOV,Ishares 0 3 Month Treasury B,0.12,9916,998000.0,100.65,Add 180.03%
PHYS,Sprott Physical Gold Trust,0.1,23869,846000.0,35.44,
GOOG,Alphabet Inc. CL C,0.08,2432,698000.0,287.01,Buy
SHEL,Shell plc,0.06,4968,462000.0,93.0,
FLEX,Flex Ltd.,0.04,4485,294000.0,65.55,
GEHC,GE HealthCare Technologies Inc.,0.04,4581,326000.0,71.16,
MA,Mastercard Inc.,0.04,658,329000.0,500.0,Buy
SIVR,Abrdn Physical Silver Shares,0.04,4245,304000.0,71.61,
SYF,Synchrony Financial,0.04,4437,302000.0,68.06,
NFLX,Netflix Inc.,0.03,2980,287000.0,96.31,Buy
PM,Philip Morris Intl.,0.03,1762,291000.0,165.15,Buy
PSX,Phillips 66,0.03,1472,268000.0,182.07,Buy
GOOGL,Alphabet Inc.,0.02,700,201000.0,287.14,
