ticker,issuer,portfolio_pct,shares,value,reported_price,activity
ORLA,Orla Mining Ltd,25.82,31817229,501579000.0,15.76,
UAA,Under Armour Inc.,13.06,43000872,253705000.0,5.9,Add 2.48%
CVS,CVS Health Corp.,10.03,2712000,194776000.0,71.82,
KW,OLD- Kennedy-Wilson Holdings Inc.,7.43,13322009,144277000.0,10.83,
UA,Under Armour CL C,6.53,21999128,126935000.0,5.77,Add 132.61%
CLF,Cleveland-Cliffs Inc.,6.47,14899273,125750000.0,8.44,
KHC,Kraft Heinz Co.,6.1,5268200,118429000.0,22.48,Add 2.91%
BB,BlackBerry Ltd.,5.83,34980220,113336000.0,3.24,
ATS,Ats Corp,3.57,2486400,69353000.0,27.89,
TAP,Molson Coors Beverage Co.,3.19,1438500,61942000.0,43.06,Add 7.47%
HP,Helmerich & Payne,2.18,1174105,42303000.0,36.03,
TSM,Taiwan Semiconductor S.A.,1.63,93700,31680000.0,338.1,
GM,General Motors,1.44,375965,28009000.0,74.5,
PFE,Pfizer Inc.,1.43,990900,27815000.0,28.07,Add 11.22%
BNS,Bank of Nova Scotia,1.28,359100,24822000.0,69.12,
WEN,Wendy's Co.,1.17,3268902,22752000.0,6.96,Buy
MRK,Merck & Co.,1.07,172900,20800000.0,120.3,
JNJ,Johnson & Johnson,0.92,73400,17937000.0,244.37,
GTX,Garrett Motion Inc.,0.17,184460,3352000.0,18.17,Reduce 29.18%
CIGI,Colliers International Group Inc.,0.13,25000,2606000.0,104.24,Add 13.64%
CNI,Canadian Natl Railway Co.,0.13,24800,2533000.0,102.14,Add 25.25%
LULU,Lululemon Athletica Inc.,0.1,12500,1912000.0,152.96,
WBD,Warner Bros. Discovery Inc.,0.08,57900,1589000.0,27.44,Buy
CPRI,Capri Holdings Ltd,0.07,78100,1378000.0,17.64,
BRSL,Brightstar Lottery,0.05,68733,875000.0,12.73,Add 87.63%
BRK.A,Berkshire Hathaway CL A,0.04,1,718000.0,718000.0,
PENN,Penn National Gaming Inc.,0.04,54900,825000.0,15.03,
MX,MagnaChip Semiconductor Corp.,0.02,125000,349000.0,2.79,
PRTH,Priority Technology Holdings,0.02,70500,333000.0,4.72,
